trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,xvector_cosine_score,ecapa_cosine_score
trial_009095,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00808,genuine,True,True,1,genuine,0.9676507711410522,0.7227119207382202
trial_009096,M_32,CMPL_M_32_03MAB_00021,M_11,CMPL_M_11_07ANG_00067,impostor,False,True,0,impostor,0.9144288897514343,0.2867320775985718
trial_009097,M_17,CMPL_M_17_07ANG_00057,M_05,CMPL_M_05_05ANG_00062,impostor,False,True,0,impostor,0.8766528367996216,0.053640954196453094
trial_009098,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00096,genuine,True,True,1,genuine,0.9221622943878174,0.3245084285736084
trial_009099,F_32,CMPL_F_32_11ANG_00011,F_02,CMPL_F_02_02MAB_00169,impostor,False,True,0,impostor,0.9281268119812012,0.45141857862472534
trial_009100,M_44,CMPL_M_44_14MAB_00035,M_07,CMPL_M_07_01MAB_00320,impostor,False,True,0,impostor,0.927673876285553,-0.09413257241249084
trial_009101,M_07,CMPL_M_07_01MAB_00315,M_35,CMPL_M_35_05MAB_00020,impostor,False,True,0,impostor,0.9197444319725037,0.29967281222343445
trial_009102,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00014,genuine,True,True,1,genuine,0.9721531271934509,0.6760404109954834
trial_009103,M_41,CMPL_M_41_14MAB_00025,M_07,CMPL_M_07_07MAB_00426,impostor,False,True,0,impostor,0.9126501083374023,0.07615124434232712
trial_009104,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00340,genuine,True,True,1,genuine,0.9441515207290649,0.42214107513427734
trial_009105,F_15,CMPL_F_15_06ANG_00085,F_02,CMPL_F_02_02MAB_00110,impostor,False,True,0,impostor,0.9008406400680542,0.1328371912240982
trial_009106,M_53,CMPL_M_53_05MAB_00004,M_29,CMPL_M_29_12ALX_00103,impostor,False,True,0,impostor,0.884505033493042,0.10938206315040588
trial_009107,F_28,CMPL_F_28_13MAB_00013,F_02,CMPL_F_02_02MAB_00057,impostor,False,True,0,impostor,0.9032450914382935,0.3569416105747223
trial_009108,F_20,CMPL_F_20_05CAR_00066,F_10,CMPL_F_10_13ALX_00085,impostor,False,True,0,impostor,0.9456233382225037,0.3848954439163208
trial_009109,F_28,CMPL_F_28_13MAB_00013,F_18,CMPL_F_18_06MAB_00041,impostor,False,True,0,impostor,0.8931021690368652,0.14918863773345947
trial_009110,M_51,CMPL_M_51_14ALX_00006,M_46,CMPL_M_46_04MAB_00040,impostor,False,True,0,impostor,0.9157202243804932,-0.017954740673303604
trial_009111,M_15,CMPL_M_15_08ANG_00211,M_03,CMPL_M_03_08MAB_00636,impostor,False,True,0,impostor,0.9200844764709473,0.31068098545074463
trial_009112,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00181,genuine,True,True,1,genuine,0.9641009569168091,0.7274183034896851
trial_009113,F_20,CMPL_F_20_05CAR_00066,F_20,CMPL_F_20_05CAR_00052,genuine,True,True,1,genuine,0.979364275932312,0.7607138156890869
trial_009114,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00164,genuine,True,True,1,genuine,0.9076988101005554,0.45545563101768494
trial_009115,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_09ANG_00428,impostor,False,True,0,impostor,0.8370373249053955,0.07848243415355682
trial_009116,M_16,CMPL_M_16_03ALX_00105,M_05,CMPL_M_05_05ANG_00314,impostor,False,True,0,impostor,0.9000900983810425,0.2057003676891327
trial_009117,M_40,CMPL_M_40_08ANG_00008,M_17,CMPL_M_17_10MAB_00201,impostor,False,True,0,impostor,0.9037313461303711,0.22904273867607117
trial_009118,M_06,CMPL_M_06_11ANG_00272,M_31,CMPL_M_31_11MAB_00094,impostor,False,True,0,impostor,0.7743914127349854,0.31168481707572937
trial_009119,F_07,CMPL_F_07_04ALX_00020,F_03,CMPL_F_03_09MAB_00187,impostor,False,True,0,impostor,0.9063281416893005,0.021296050399541855
trial_009120,F_18,CMPL_F_18_06MAB_00027,F_14,CMPL_F_14_06MAB_00028,impostor,False,True,0,impostor,0.9217357635498047,0.17824184894561768
trial_009121,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00014,genuine,True,True,1,genuine,0.9865474104881287,0.7883813381195068
trial_009122,M_51,CMPL_M_51_14ALX_00006,M_02,CMPL_M_02_04ANG_00433,impostor,False,True,0,impostor,0.9275705814361572,0.11502102017402649
trial_009123,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00197,genuine,True,True,1,genuine,0.936599612236023,0.44605159759521484
trial_009124,M_15,CMPL_M_15_08ANG_00211,M_08,CMPL_M_08_14ANG_00465,impostor,False,True,0,impostor,0.9093828201293945,0.2353723645210266
trial_009125,M_19,CMPL_M_19_11ALX_00110,M_08,CMPL_M_08_14ANG_00316,impostor,False,True,0,impostor,0.9202889204025269,0.16307410597801208
trial_009126,M_20,CMPL_M_20_08ALX_00016,M_44,CMPL_M_44_14MAB_00020,impostor,False,True,0,impostor,0.8987506031990051,0.05774759128689766
trial_009127,M_34,CMPL_M_34_09ALX_00048,M_23,CMPL_M_23_01ALX_00001,impostor,False,True,0,impostor,0.9181925654411316,0.1631113886833191
trial_009128,M_53,CMPL_M_53_05MAB_00004,M_46,CMPL_M_46_04MAB_00023,impostor,False,True,0,impostor,0.8736684322357178,0.1475823074579239
trial_009129,M_26,CMPL_M_26_03ALX_00015,M_04,CMPL_M_04_02ALX_00124,impostor,False,True,0,impostor,0.9235889911651611,0.007323995232582092
trial_009130,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00267,genuine,True,True,1,genuine,0.8952683210372925,0.4976806044578552
trial_009131,F_08,CMPL_F_08_10MAB_00093,F_06,CMPL_F_06_13MAB_00054,impostor,False,True,0,impostor,0.87705397605896,0.25442278385162354
trial_009132,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00158,genuine,True,True,1,genuine,0.9452139735221863,0.4976733922958374
trial_009133,F_23,CMPL_F_23_02CAR_00050,F_23,CMPL_F_23_02CAR_00012,genuine,True,True,1,genuine,0.9814884662628174,0.7468113899230957
trial_009134,M_05,CMPL_M_05_05ANG_00380,M_08,CMPL_M_08_14ANG_00419,impostor,False,True,0,impostor,0.90418940782547,0.10716807842254639
trial_009135,F_14,CMPL_F_14_06MAB_00078,F_16,CMPL_F_16_03MAB_00049,impostor,False,True,0,impostor,0.9030098915100098,0.1332615464925766
trial_009136,F_25,CMPL_F_25_03ANG_00011,F_25,CMPL_F_25_03ANG_00036,genuine,True,True,1,genuine,0.9667422771453857,0.5839849710464478
trial_009137,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ANG_00624,genuine,True,True,1,genuine,0.9282076358795166,0.5076397061347961
trial_009138,M_36,CMPL_M_36_04MAB_00006,M_16,CMPL_M_16_04MAB_00163,impostor,False,True,0,impostor,0.9306600689888,0.2728204131126404
trial_009139,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00060,genuine,True,True,1,genuine,0.96592116355896,0.6292744278907776
trial_009140,M_11,CMPL_M_11_07ANG_00036,M_11,CMPL_M_11_07ANG_00061,genuine,True,True,1,genuine,0.9514039754867554,0.6397863626480103
trial_009141,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00239,genuine,True,True,1,genuine,0.9626337289810181,0.6727553606033325
trial_009142,M_47,CMPL_M_47_03ALX_00029,M_01,CMPL_M_01_03ANG_00308,impostor,False,True,0,impostor,0.9204938411712646,0.18604761362075806
trial_009143,M_50,CMPL_M_50_14MAB_00026,M_03,CMPL_M_03_07MAB_00525,impostor,False,True,0,impostor,0.9246681332588196,0.1729905754327774
trial_009144,M_03,CMPL_M_03_08MAB_00709,M_01,CMPL_M_01_04MAB_00856,impostor,False,True,0,impostor,0.8744745254516602,0.3342766761779785
trial_009145,M_10,CMPL_M_10_09ANG_00243,M_01,CMPL_M_01_10ANG_01096,impostor,False,True,0,impostor,0.8732829689979553,0.3624421954154968
trial_009146,F_26,CMPL_F_26_14MAB_00029,F_01,CMPL_F_01_12ANG_00594,impostor,False,True,0,impostor,0.9145662188529968,0.10896524786949158
trial_009147,F_04,CMPL_F_04_12ANG_00215,F_04,CMPL_F_04_12ANG_00077,genuine,True,True,1,genuine,0.9453490972518921,0.6104387044906616
trial_009148,M_52,CMPL_M_52_13ALX_00005,M_23,CMPL_M_23_01ALX_00039,impostor,False,True,0,impostor,0.8949804306030273,0.22373756766319275
trial_009149,M_49,CMPL_M_49_07ALX_00007,M_49,CMPL_M_49_07ALX_00010,genuine,True,True,1,genuine,0.9426372647285461,0.3496180772781372
trial_009150,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ALX_00582,genuine,True,True,1,genuine,0.9438208341598511,0.5124518871307373
trial_009151,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00054,genuine,True,True,1,genuine,0.9700319766998291,0.6944401860237122
trial_009152,M_12,CMPL_M_12_08ANG_00113,M_01,CMPL_M_01_10ANG_01172,impostor,False,True,0,impostor,0.8509045243263245,0.1333330273628235
trial_009153,M_32,CMPL_M_32_03MAB_00021,M_05,CMPL_M_05_05ANG_00362,impostor,False,True,0,impostor,0.9195377826690674,0.10077530145645142
trial_009154,F_20,CMPL_F_20_05CAR_00066,F_04,CMPL_F_04_12ANG_00004,impostor,False,True,0,impostor,0.9132015705108643,0.06340757012367249
trial_009155,M_20,CMPL_M_20_08ALX_00016,M_04,CMPL_M_04_02ANG_00561,impostor,False,True,0,impostor,0.9063959121704102,0.12307143956422806
trial_009156,M_38,CMPL_M_38_05ANG_00009,M_13,CMPL_M_13_12MAB_00002,impostor,False,True,0,impostor,0.7791941165924072,0.004687367007136345
trial_009157,M_42,CMPL_M_42_06ALX_00060,M_03,CMPL_M_03_07MAB_00394,impostor,False,True,0,impostor,0.905744731426239,0.09287882596254349
trial_009158,M_34,CMPL_M_34_09ALX_00048,M_05,CMPL_M_05_05ANG_00175,impostor,False,True,0,impostor,0.8856072425842285,0.15693573653697968
trial_009159,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00783,genuine,True,True,1,genuine,0.983015775680542,0.7859063148498535
trial_009160,M_46,CMPL_M_46_04MAB_00011,M_08,CMPL_M_08_14ANG_00057,impostor,False,True,0,impostor,0.8605667352676392,0.1013454794883728
trial_009161,M_18,CMPL_M_18_05ALX_00058,M_35,CMPL_M_35_05MAB_00004,impostor,False,True,0,impostor,0.8640928864479065,0.1266777515411377
trial_009162,M_24,CMPL_M_24_07ANG_00018,M_03,CMPL_M_03_01ANG_00313,impostor,False,True,0,impostor,0.8963323831558228,0.24733969569206238
trial_009163,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00255,genuine,True,True,1,genuine,0.9328349828720093,0.6912192702293396
trial_009164,M_42,CMPL_M_42_06ALX_00060,M_01,CMPL_M_01_03ANG_00106,impostor,False,True,0,impostor,0.9204339385032654,0.24085702002048492
trial_009165,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00216,genuine,True,True,1,genuine,0.9497104287147522,0.6049938797950745
trial_009166,M_03,CMPL_M_03_08MAB_00709,M_16,CMPL_M_16_03ALX_00110,impostor,False,True,0,impostor,0.8788037300109863,0.17902889847755432
trial_009167,M_20,CMPL_M_20_08ALX_00016,M_19,CMPL_M_19_11ALX_00059,impostor,False,True,0,impostor,0.9035758376121521,0.07640649378299713
trial_009168,M_36,CMPL_M_36_04MAB_00006,M_17,CMPL_M_17_04ALX_00005,impostor,False,True,0,impostor,0.8830466270446777,0.11290373653173447
trial_009169,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00094,genuine,True,True,1,genuine,0.9533979296684265,0.4930664896965027
trial_009170,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00050,genuine,True,True,1,genuine,0.9317786693572998,0.52969890832901
trial_009171,M_46,CMPL_M_46_04MAB_00011,M_28,CMPL_M_28_12ANG_00018,impostor,False,True,0,impostor,0.9043893814086914,0.07732054591178894
trial_009172,F_03,CMPL_F_03_09MAB_00142,F_01,CMPL_F_01_03MAB_00001,impostor,False,True,0,impostor,0.9160430431365967,0.3068346679210663
trial_009173,M_29,CMPL_M_29_12ALX_00011,M_03,CMPL_M_03_01ANG_00296,impostor,False,True,0,impostor,0.8664966821670532,0.14970305562019348
trial_009174,M_32,CMPL_M_32_03MAB_00021,M_13,CMPL_M_13_12MAB_00137,impostor,False,True,0,impostor,0.8487011790275574,-0.009367045015096664
trial_009175,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00034,genuine,True,True,1,genuine,0.9839096069335938,0.7748637199401855
trial_009176,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00411,genuine,True,True,1,genuine,0.9518677592277527,0.6935646533966064
trial_009177,F_08,CMPL_F_08_10MAB_00093,F_08,CMPL_F_08_10MAB_00091,genuine,True,True,1,genuine,0.9726953506469727,0.7584366202354431
trial_009178,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00073,genuine,True,True,1,genuine,0.9771574139595032,0.702722430229187
trial_009179,M_30,CMPL_M_30_10ALX_00103,M_02,CMPL_M_02_03ANG_00176,impostor,False,True,0,impostor,0.8671044111251831,0.14558085799217224
trial_009180,M_22,CMPL_M_22_15ALX_00121,M_04,CMPL_M_04_02ALX_00029,impostor,False,True,0,impostor,0.9048163294792175,0.14623679220676422
trial_009181,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12MAB_00710,genuine,True,True,1,genuine,0.9625576138496399,0.5785040259361267
trial_009182,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00001,genuine,True,True,1,genuine,0.9733369946479797,0.5478262901306152
trial_009183,M_50,CMPL_M_50_14MAB_00026,M_36,CMPL_M_36_04MAB_00023,impostor,False,True,0,impostor,0.8920785188674927,0.11328000575304031
trial_009184,F_21,CMPL_F_21_13ANG_00011,F_21,CMPL_F_21_13ANG_00025,genuine,True,True,1,genuine,0.9617061614990234,0.5761688947677612
trial_009185,F_20,CMPL_F_20_05CAR_00066,F_20,CMPL_F_20_05CAR_00057,genuine,True,True,1,genuine,0.9730409383773804,0.6385214924812317
trial_009186,F_32,CMPL_F_32_11ANG_00011,F_32,CMPL_F_32_11ANG_00003,genuine,True,True,1,genuine,0.9523309469223022,0.614959180355072
trial_009187,M_14,CMPL_M_14_06ANG_00222,M_32,CMPL_M_32_03MAB_00111,impostor,False,True,0,impostor,0.940669059753418,0.2214818000793457
trial_009188,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00043,genuine,True,True,1,genuine,0.94638991355896,0.6041783094406128
trial_009189,M_28,CMPL_M_28_12ANG_00055,M_24,CMPL_M_24_10MAB_00102,impostor,False,True,0,impostor,0.9053062796592712,0.12756353616714478
trial_009190,M_51,CMPL_M_51_14ALX_00006,M_08,CMPL_M_08_14ANG_00090,impostor,False,True,0,impostor,0.9026185870170593,0.37280991673469543
trial_009191,M_06,CMPL_M_06_11ANG_00272,M_12,CMPL_M_12_08ANG_00072,impostor,False,True,0,impostor,0.8670316338539124,0.1796463131904602
trial_009192,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00075,genuine,True,True,1,genuine,0.9567472338676453,0.5370947122573853
trial_009193,M_40,CMPL_M_40_08ANG_00008,M_06,CMPL_M_06_11ANG_00398,impostor,False,True,0,impostor,0.911258339881897,0.04974802955985069
trial_009194,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00564,genuine,True,True,1,genuine,0.927811861038208,0.6577001810073853
trial_009195,M_31,CMPL_M_31_11MAB_00120,M_31,CMPL_M_31_11MAB_00049,genuine,True,True,1,genuine,0.9835057258605957,0.6824439764022827
trial_009196,F_21,CMPL_F_21_13ANG_00011,F_14,CMPL_F_14_06MAB_00057,impostor,False,True,0,impostor,0.8916035890579224,0.122250035405159
trial_009197,M_35,CMPL_M_35_15ALX_00068,M_05,CMPL_M_05_05ANG_00367,impostor,False,True,0,impostor,0.9159204959869385,0.21248984336853027
trial_009198,M_24,CMPL_M_24_07ANG_00018,M_16,CMPL_M_16_03ALX_00135,impostor,False,True,0,impostor,0.8870927095413208,0.13174280524253845
trial_009199,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00415,genuine,True,True,1,genuine,0.9556019306182861,0.5610657334327698
trial_009200,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00049,genuine,True,True,1,genuine,0.9630722999572754,0.7191120386123657
trial_009201,F_09,CMPL_F_09_06ANG_00100,F_01,CMPL_F_01_09ANG_00491,impostor,False,True,0,impostor,0.8628162145614624,0.3567063808441162
trial_009202,M_52,CMPL_M_52_13ALX_00005,M_10,CMPL_M_10_09ANG_00018,impostor,False,True,0,impostor,0.9007137417793274,0.23679488897323608
trial_009203,M_31,CMPL_M_31_11MAB_00120,M_07,CMPL_M_07_07MAB_00419,impostor,False,True,0,impostor,0.8567907214164734,0.2760215997695923
trial_009204,M_05,CMPL_M_05_05ANG_00380,M_01,CMPL_M_01_04ANG_00813,impostor,False,True,0,impostor,0.8832799792289734,-0.05837995558977127
trial_009205,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01724,genuine,True,True,1,genuine,0.9012822508811951,0.3394639194011688
trial_009206,M_09,CMPL_M_09_09ALX_00358,M_06,CMPL_M_06_11ANG_00469,impostor,False,True,0,impostor,0.913254976272583,0.18393154442310333
trial_009207,M_29,CMPL_M_29_12ALX_00011,M_42,CMPL_M_42_06ALX_00062,impostor,False,True,0,impostor,0.8690987229347229,-0.14088205993175507
trial_009208,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00131,genuine,True,True,1,genuine,0.9545884728431702,0.6491789817810059
trial_009209,M_06,CMPL_M_06_11ANG_00272,M_09,CMPL_M_09_09MAB_00387,impostor,False,True,0,impostor,0.9140341877937317,0.2775804102420807
trial_009210,M_37,CMPL_M_37_14MAB_00049,M_16,CMPL_M_16_03ALX_00136,impostor,False,True,0,impostor,0.9249932765960693,0.22552335262298584
trial_009211,M_42,CMPL_M_42_06ALX_00060,M_42,CMPL_M_42_06ALX_00041,genuine,True,True,1,genuine,0.9116179347038269,0.4377598762512207
trial_009212,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00084,genuine,True,True,1,genuine,0.950963020324707,0.7085874676704407
trial_009213,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00046,genuine,True,True,1,genuine,0.9221087694168091,0.4918718934059143
trial_009214,F_14,CMPL_F_14_06MAB_00078,F_02,CMPL_F_02_02MAB_00242,impostor,False,True,0,impostor,0.9109593629837036,0.23750422894954681
trial_009215,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00043,genuine,True,True,1,genuine,0.9304012060165405,0.441689670085907
trial_009216,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00144,genuine,True,True,1,genuine,0.9634551405906677,0.665325403213501
trial_009217,F_06,CMPL_F_06_13MAB_00049,F_06,CMPL_F_06_13MAB_00079,genuine,True,True,1,genuine,0.9716425538063049,0.7672023773193359
trial_009218,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00861,genuine,True,True,1,genuine,0.9343505501747131,0.5023074150085449
trial_009219,M_22,CMPL_M_22_15ALX_00121,M_04,CMPL_M_04_02ANG_00309,impostor,False,True,0,impostor,0.9275054335594177,0.20477309823036194
trial_009220,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01300,genuine,True,True,1,genuine,0.9163306355476379,0.49567699432373047
trial_009221,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00013,genuine,True,True,1,genuine,0.909622073173523,0.5719276666641235
trial_009222,M_41,CMPL_M_41_14MAB_00025,M_07,CMPL_M_07_01ANG_00099,impostor,False,True,0,impostor,0.9074344635009766,0.02505897544324398
trial_009223,M_26,CMPL_M_26_03ALX_00015,M_13,CMPL_M_13_12MAB_00127,impostor,False,True,0,impostor,0.8362640142440796,-0.12478272616863251
trial_009224,M_43,CMPL_M_43_14MAB_00025,M_24,CMPL_M_24_10MAB_00098,impostor,False,True,0,impostor,0.9228737354278564,0.22251667082309723
trial_009225,F_20,CMPL_F_20_05CAR_00066,F_08,CMPL_F_08_10MAB_00103,impostor,False,True,0,impostor,0.8991349935531616,0.2264128029346466
trial_009226,M_04,CMPL_M_04_02ANG_00433,M_46,CMPL_M_46_04MAB_00012,impostor,False,True,0,impostor,0.9019472002983093,0.08115515112876892
trial_009227,F_25,CMPL_F_25_03ANG_00011,F_25,CMPL_F_25_03ANG_00004,genuine,True,True,1,genuine,0.9673526883125305,0.5978121757507324
trial_009228,M_26,CMPL_M_26_03ALX_00015,M_09,CMPL_M_09_08MAB_00274,impostor,False,True,0,impostor,0.8811781406402588,0.0389028862118721
trial_009229,M_17,CMPL_M_17_07ANG_00057,M_16,CMPL_M_16_03ALX_00040,impostor,False,True,0,impostor,0.8826627731323242,0.07738475501537323
trial_009230,M_21,CMPL_M_21_11MAB_00178,M_21,CMPL_M_21_11MAB_00091,genuine,True,True,1,genuine,0.9707777500152588,0.6215925216674805
trial_009231,F_17,CMPL_F_17_08CAR_00071,F_02,CMPL_F_02_02MAB_00102,impostor,False,True,0,impostor,0.90669846534729,0.18780678510665894
trial_009232,M_19,CMPL_M_19_11ALX_00110,M_30,CMPL_M_30_08ANG_00035,impostor,False,True,0,impostor,0.8962271809577942,0.3051578104496002
trial_009233,M_50,CMPL_M_50_14MAB_00026,M_33,CMPL_M_33_09ANG_00084,impostor,False,True,0,impostor,0.873698353767395,0.050732534378767014
trial_009234,M_42,CMPL_M_42_06ALX_00060,M_01,CMPL_M_01_13ANG_01367,impostor,False,True,0,impostor,0.8896704316139221,0.04795552045106888
trial_009235,F_27,CMPL_F_27_03ANG_00024,F_03,CMPL_F_03_09MAB_00033,impostor,False,True,0,impostor,0.9240167140960693,0.2542429268360138
trial_009236,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00079,genuine,True,True,1,genuine,0.9190621972084045,0.28083908557891846
trial_009237,M_29,CMPL_M_29_12ALX_00011,M_04,CMPL_M_04_02ANG_00272,impostor,False,True,0,impostor,0.8749716877937317,0.17163872718811035
trial_009238,M_12,CMPL_M_12_08ANG_00113,M_18,CMPL_M_18_05ALX_00085,impostor,False,True,0,impostor,0.8781685829162598,0.16833879053592682
trial_009239,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00265,genuine,True,True,1,genuine,0.9347591400146484,0.6326155662536621
trial_009240,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00388,genuine,True,True,1,genuine,0.9603960514068604,0.4896879494190216
trial_009241,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09ALX_00298,genuine,True,True,1,genuine,0.9531956315040588,0.46671241521835327
trial_009242,M_04,CMPL_M_04_02ANG_00433,M_22,CMPL_M_22_15ALX_00160,impostor,False,True,0,impostor,0.8790073394775391,0.20238147675991058
trial_009243,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00113,genuine,True,True,1,genuine,0.9594981670379639,0.5002867579460144
trial_009244,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01721,genuine,True,True,1,genuine,0.9168888926506042,0.3235202133655548
trial_009245,M_02,CMPL_M_02_03ANG_00022,M_49,CMPL_M_49_07ALX_00015,impostor,False,True,0,impostor,0.8759355545043945,0.21925470232963562
trial_009246,M_20,CMPL_M_20_08ALX_00016,M_20,CMPL_M_20_08ALX_00055,genuine,True,True,1,genuine,0.9514365196228027,0.640426516532898
trial_009247,M_27,CMPL_M_27_05MAB_00052,M_10,CMPL_M_10_09ANG_00299,impostor,False,True,0,impostor,0.9256265163421631,0.16247478127479553
trial_009248,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00058,genuine,True,True,1,genuine,0.9642342329025269,0.612568199634552
trial_009249,M_29,CMPL_M_29_12ALX_00011,M_08,CMPL_M_08_14ANG_00098,impostor,False,True,0,impostor,0.9096091985702515,0.14521831274032593
trial_009250,M_02,CMPL_M_02_03ANG_00022,M_10,CMPL_M_10_09ANG_00330,impostor,False,True,0,impostor,0.8712794780731201,-0.014763392508029938
trial_009251,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_11MAB_00526,genuine,True,True,1,genuine,0.9642131328582764,0.7081836462020874
trial_009252,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_10ANG_01013,genuine,True,True,1,genuine,0.9514012336730957,0.490596204996109
trial_009253,M_53,CMPL_M_53_05MAB_00004,M_08,CMPL_M_08_14ANG_00339,impostor,False,True,0,impostor,0.9246129989624023,0.22289752960205078
trial_009254,F_07,CMPL_F_07_04ALX_00020,F_02,CMPL_F_02_02MAB_00447,impostor,False,True,0,impostor,0.9052503108978271,0.1222672164440155
trial_009255,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00143,genuine,True,True,1,genuine,0.9182431697845459,0.5338544845581055
trial_009256,F_02,CMPL_F_02_02MAB_00241,F_03,CMPL_F_03_09MAB_00180,impostor,False,True,0,impostor,0.9069388508796692,0.250923752784729
trial_009257,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00105,genuine,True,True,1,genuine,0.9482294321060181,0.6495753526687622
trial_009258,M_05,CMPL_M_05_05ANG_00380,M_42,CMPL_M_42_06ALX_00040,impostor,False,True,0,impostor,0.9031416177749634,-0.03767921030521393
trial_009259,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00387,genuine,True,True,1,genuine,0.9514514207839966,0.6177477836608887
trial_009260,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ANG_00627,genuine,True,True,1,genuine,0.9064409136772156,0.4956011176109314
trial_009261,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00471,genuine,True,True,1,genuine,0.942985475063324,0.5238702297210693
trial_009262,M_41,CMPL_M_41_14MAB_00025,M_08,CMPL_M_08_14ANG_00234,impostor,False,True,0,impostor,0.9066342115402222,0.09544862806797028
trial_009263,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00355,genuine,True,True,1,genuine,0.9196917414665222,0.26922571659088135
trial_009264,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00770,genuine,True,True,1,genuine,0.9819715619087219,0.8267643451690674
trial_009265,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ALX_00017,genuine,True,True,1,genuine,0.933147668838501,0.33444762229919434
trial_009266,F_08,CMPL_F_08_10MAB_00093,F_08,CMPL_F_08_04ALX_00039,genuine,True,True,1,genuine,0.9266687035560608,0.5505179166793823
trial_009267,F_27,CMPL_F_27_03ANG_00024,F_29,CMPL_F_29_06CAR_00013,impostor,False,True,0,impostor,0.922907829284668,0.2727644443511963
trial_009268,F_23,CMPL_F_23_02CAR_00050,F_23,CMPL_F_23_02CAR_00043,genuine,True,True,1,genuine,0.9809539914131165,0.773550271987915
