trial_id,enrollment_speaker_id,enrollment_audio_id,test_speaker_id,test_audio_id,trial_type,same_speaker,same_gender,label,trial_class,ecapa_cosine_score
trial_014057,M_53,CMPL_M_53_05MAB_00004,M_53,CMPL_M_53_05MAB_00002,genuine,True,True,1,genuine,0.8205274343490601
trial_014058,M_46,CMPL_M_46_04MAB_00011,M_04,CMPL_M_04_02ALX_00094,impostor,False,True,0,impostor,0.11184752732515335
trial_014059,F_26,CMPL_F_26_14MAB_00029,F_16,CMPL_F_16_03MAB_00050,impostor,False,True,0,impostor,0.34928980469703674
trial_014060,M_22,CMPL_M_22_15ALX_00121,M_23,CMPL_M_23_01ALX_00010,impostor,False,True,0,impostor,0.21020907163619995
trial_014061,M_05,CMPL_M_05_05ANG_00380,M_01,CMPL_M_01_10ANG_00989,impostor,False,True,0,impostor,0.1289939433336258
trial_014062,F_29,CMPL_F_29_06CAR_00012,F_29,CMPL_F_29_07CAR_00025,genuine,True,True,1,genuine,0.4532885253429413
trial_014063,M_39,CMPL_M_39_06MAB_00047,M_21,CMPL_M_21_11MAB_00005,impostor,False,True,0,impostor,-0.13561275601387024
trial_014064,F_27,CMPL_F_27_03ANG_00024,F_01,CMPL_F_01_09ANG_00443,impostor,False,True,0,impostor,0.17331333458423615
trial_014065,M_26,CMPL_M_26_03ALX_00015,M_13,CMPL_M_13_12MAB_00105,impostor,False,True,0,impostor,-0.08291023224592209
trial_014066,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00160,genuine,True,True,1,genuine,0.609775185585022
trial_014067,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ALX_00555,genuine,True,True,1,genuine,0.6766597032546997
trial_014068,F_04,CMPL_F_04_12ANG_00215,F_12,CMPL_F_12_04CAR_00024,impostor,False,True,0,impostor,0.22724634408950806
trial_014069,M_07,CMPL_M_07_01MAB_00315,M_01,CMPL_M_01_10ANG_00969,impostor,False,True,0,impostor,0.34558647871017456
trial_014070,M_04,CMPL_M_04_02ANG_00433,M_46,CMPL_M_46_04MAB_00052,impostor,False,True,0,impostor,0.0811631828546524
trial_014071,M_26,CMPL_M_26_03ALX_00015,M_05,CMPL_M_05_05ANG_00140,impostor,False,True,0,impostor,-0.10160599648952484
trial_014072,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_08ANG_00028,genuine,True,True,1,genuine,0.4124566614627838
trial_014073,F_23,CMPL_F_23_02CAR_00050,F_22,CMPL_F_22_06ALX_00017,impostor,False,True,0,impostor,0.3214392066001892
trial_014074,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_04MAB_00198,genuine,True,True,1,genuine,0.6088249683380127
trial_014075,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00001,genuine,True,True,1,genuine,0.33141905069351196
trial_014076,F_33,CMPL_F_33_06ANG_00018,F_01,CMPL_F_01_03MAB_00024,impostor,False,True,0,impostor,0.22055596113204956
trial_014077,M_10,CMPL_M_10_09ANG_00243,M_01,CMPL_M_01_03ANG_00253,impostor,False,True,0,impostor,0.1241125538945198
trial_014078,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00155,genuine,True,True,1,genuine,0.6222096681594849
trial_014079,F_17,CMPL_F_17_08CAR_00071,F_17,CMPL_F_17_08CAR_00025,genuine,True,True,1,genuine,0.7495450377464294
trial_014080,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_04ALX_00011,genuine,True,True,1,genuine,0.6962774395942688
trial_014081,F_08,CMPL_F_08_10MAB_00093,F_08,CMPL_F_08_10MAB_00120,genuine,True,True,1,genuine,0.6063195466995239
trial_014082,M_08,CMPL_M_08_14ANG_00112,M_01,CMPL_M_01_03ANG_00019,impostor,False,True,0,impostor,0.2396346628665924
trial_014083,F_34,CMPL_F_34_12ALX_00013,F_10,CMPL_F_10_13ALX_00067,impostor,False,True,0,impostor,0.17423953115940094
trial_014084,M_43,CMPL_M_43_14MAB_00025,M_35,CMPL_M_35_05MAB_00065,impostor,False,True,0,impostor,0.16649694740772247
trial_014085,F_17,CMPL_F_17_08CAR_00071,F_10,CMPL_F_10_13ALX_00033,impostor,False,True,0,impostor,0.3198375701904297
trial_014086,M_42,CMPL_M_42_06ALX_00060,M_01,CMPL_M_01_13ANG_01534,impostor,False,True,0,impostor,0.1797701120376587
trial_014087,F_11,CMPL_F_11_06ANG_00030,F_09,CMPL_F_09_06ANG_00039,impostor,False,True,0,impostor,0.3602597713470459
trial_014088,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_14ALX_01592,genuine,True,True,1,genuine,0.34254345297813416
trial_014089,F_19,CMPL_F_19_08CAR_00045,F_07,CMPL_F_07_04ALX_00044,impostor,False,True,0,impostor,0.10307464748620987
trial_014090,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00063,genuine,True,True,1,genuine,0.6090463399887085
trial_014091,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01MAB_00333,genuine,True,True,1,genuine,0.6586759090423584
trial_014092,M_48,CMPL_M_48_05ANG_00003,M_48,CMPL_M_48_07ALX_00031,genuine,True,True,1,genuine,0.5240123867988586
trial_014093,M_12,CMPL_M_12_08ANG_00113,M_31,CMPL_M_31_11MAB_00092,impostor,False,True,0,impostor,0.2200055718421936
trial_014094,F_10,CMPL_F_10_13ALX_00070,F_27,CMPL_F_27_03ANG_00001,impostor,False,True,0,impostor,0.07442212104797363
trial_014095,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00211,genuine,True,True,1,genuine,0.5786198377609253
trial_014096,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00133,genuine,True,True,1,genuine,0.6672235131263733
trial_014097,M_41,CMPL_M_41_14MAB_00025,M_01,CMPL_M_01_04ANG_00665,impostor,False,True,0,impostor,0.08119596540927887
trial_014098,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00432,genuine,True,True,1,genuine,0.42934486269950867
trial_014099,M_11,CMPL_M_11_07ANG_00036,M_10,CMPL_M_10_09ANG_00025,impostor,False,True,0,impostor,0.2067204713821411
trial_014100,F_26,CMPL_F_26_14MAB_00029,F_01,CMPL_F_01_06MAB_00189,impostor,False,True,0,impostor,0.031336456537246704
trial_014101,F_01,CMPL_F_01_12MAB_00651,F_18,CMPL_F_18_06MAB_00016,impostor,False,True,0,impostor,0.363034188747406
trial_014102,M_38,CMPL_M_38_05ANG_00009,M_04,CMPL_M_04_02ALX_00098,impostor,False,True,0,impostor,0.08101021498441696
trial_014103,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_01ANG_00113,genuine,True,True,1,genuine,0.6306703090667725
trial_014104,F_21,CMPL_F_21_13ANG_00011,F_21,CMPL_F_21_13ANG_00031,genuine,True,True,1,genuine,0.5675690174102783
trial_014105,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00048,genuine,True,True,1,genuine,0.4554077386856079
trial_014106,M_15,CMPL_M_15_08ANG_00211,M_06,CMPL_M_06_11ANG_00261,impostor,False,True,0,impostor,0.14538845419883728
trial_014107,M_47,CMPL_M_47_03ALX_00029,M_26,CMPL_M_26_03ALX_00012,impostor,False,True,0,impostor,0.15012139081954956
trial_014108,M_18,CMPL_M_18_05ALX_00058,M_18,CMPL_M_18_05ALX_00012,genuine,True,True,1,genuine,0.642853856086731
trial_014109,M_37,CMPL_M_37_14MAB_00049,M_16,CMPL_M_16_03ALX_00037,impostor,False,True,0,impostor,0.24199633300304413
trial_014110,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_07MAB_00465,genuine,True,True,1,genuine,0.6581735610961914
trial_014111,F_18,CMPL_F_18_06MAB_00027,F_06,CMPL_F_06_13MAB_00076,impostor,False,True,0,impostor,0.08377327769994736
trial_014112,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00150,genuine,True,True,1,genuine,0.3943210244178772
trial_014113,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00420,genuine,True,True,1,genuine,0.4193226099014282
trial_014114,M_28,CMPL_M_28_12ANG_00055,M_01,CMPL_M_01_14ALX_01690,impostor,False,True,0,impostor,0.24010375142097473
trial_014115,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_09ANG_00477,genuine,True,True,1,genuine,0.507710337638855
trial_014116,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_04ALX_00041,genuine,True,True,1,genuine,0.61092209815979
trial_014117,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00108,genuine,True,True,1,genuine,0.5731503367424011
trial_014118,M_10,CMPL_M_10_09ANG_00243,M_10,CMPL_M_10_09ANG_00092,genuine,True,True,1,genuine,0.6299137473106384
trial_014119,M_14,CMPL_M_14_06ANG_00222,M_02,CMPL_M_02_13ANG_00953,impostor,False,True,0,impostor,0.11217549443244934
trial_014120,M_24,CMPL_M_24_07ANG_00018,M_03,CMPL_M_03_07MAB_00464,impostor,False,True,0,impostor,0.28796738386154175
trial_014121,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_09MAB_00423,genuine,True,True,1,genuine,0.3970955014228821
trial_014122,M_50,CMPL_M_50_14MAB_00026,M_30,CMPL_M_30_08ANG_00008,impostor,False,True,0,impostor,0.10913802683353424
trial_014123,F_32,CMPL_F_32_11ANG_00011,F_04,CMPL_F_04_12ANG_00053,impostor,False,True,0,impostor,0.2284364402294159
trial_014124,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00508,genuine,True,True,1,genuine,0.6729258894920349
trial_014125,M_34,CMPL_M_34_09ALX_00048,M_04,CMPL_M_04_02ALX_00109,impostor,False,True,0,impostor,0.1495852768421173
trial_014126,F_03,CMPL_F_03_09MAB_00142,F_01,CMPL_F_01_08ANG_00253,impostor,False,True,0,impostor,0.42333662509918213
trial_014127,M_23,CMPL_M_23_01ALX_00103,M_01,CMPL_M_01_13ANG_01277,impostor,False,True,0,impostor,0.20323802530765533
trial_014128,M_21,CMPL_M_21_11MAB_00178,M_01,CMPL_M_01_04MAB_00835,impostor,False,True,0,impostor,0.12489723414182663
trial_014129,M_05,CMPL_M_05_05ANG_00380,M_24,CMPL_M_24_04ALX_00003,impostor,False,True,0,impostor,0.2236110121011734
trial_014130,M_03,CMPL_M_03_08MAB_00709,M_26,CMPL_M_26_03ALX_00013,impostor,False,True,0,impostor,-0.021514825522899628
trial_014131,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00035,genuine,True,True,1,genuine,0.757401704788208
trial_014132,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00691,genuine,True,True,1,genuine,0.4262951612472534
trial_014133,M_12,CMPL_M_12_08ANG_00113,M_29,CMPL_M_29_12ALX_00027,impostor,False,True,0,impostor,0.25808727741241455
trial_014134,M_17,CMPL_M_17_07ANG_00057,M_17,CMPL_M_17_10MAB_00103,genuine,True,True,1,genuine,0.5533677339553833
trial_014135,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00166,genuine,True,True,1,genuine,0.47715121507644653
trial_014136,M_07,CMPL_M_07_01MAB_00315,M_46,CMPL_M_46_04MAB_00002,impostor,False,True,0,impostor,0.1254703551530838
trial_014137,F_10,CMPL_F_10_13ALX_00070,F_10,CMPL_F_10_13ALX_00098,genuine,True,True,1,genuine,0.5007705092430115
trial_014138,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00275,genuine,True,True,1,genuine,0.7249858379364014
trial_014139,M_12,CMPL_M_12_08ANG_00113,M_12,CMPL_M_12_08ANG_00232,genuine,True,True,1,genuine,0.47543734312057495
trial_014140,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_13MAB_00851,genuine,True,True,1,genuine,0.6924518346786499
trial_014141,M_37,CMPL_M_37_14MAB_00049,M_27,CMPL_M_27_05MAB_00029,impostor,False,True,0,impostor,0.25726252794265747
trial_014142,M_17,CMPL_M_17_07ANG_00057,M_01,CMPL_M_01_10ANG_01103,impostor,False,True,0,impostor,0.08027096092700958
trial_014143,M_07,CMPL_M_07_01MAB_00315,M_15,CMPL_M_15_08ANG_00115,impostor,False,True,0,impostor,0.27945905923843384
trial_014144,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00078,genuine,True,True,1,genuine,0.6078362464904785
trial_014145,M_19,CMPL_M_19_11ALX_00110,M_01,CMPL_M_01_04MAB_00852,impostor,False,True,0,impostor,0.315094530582428
trial_014146,M_10,CMPL_M_10_09ANG_00243,M_14,CMPL_M_14_06ANG_00206,impostor,False,True,0,impostor,0.046692509204149246
trial_014147,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_13ANG_01464,genuine,True,True,1,genuine,0.6008036732673645
trial_014148,M_43,CMPL_M_43_14MAB_00025,M_02,CMPL_M_02_03ANG_00266,impostor,False,True,0,impostor,0.23401819169521332
trial_014149,M_26,CMPL_M_26_03ALX_00015,M_02,CMPL_M_02_10ANG_00664,impostor,False,True,0,impostor,0.12787458300590515
trial_014150,F_06,CMPL_F_06_13MAB_00049,F_07,CMPL_F_07_04ALX_00006,impostor,False,True,0,impostor,0.1356445848941803
trial_014151,M_48,CMPL_M_48_05ANG_00003,M_07,CMPL_M_07_01ANG_00220,impostor,False,True,0,impostor,0.10665373504161835
trial_014152,M_19,CMPL_M_19_11ALX_00110,M_19,CMPL_M_19_11ALX_00167,genuine,True,True,1,genuine,0.661865770816803
trial_014153,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_08MAB_00261,genuine,True,True,1,genuine,0.3648809790611267
trial_014154,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_10MAB_00071,genuine,True,True,1,genuine,0.49627014994621277
trial_014155,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00086,genuine,True,True,1,genuine,0.5406836271286011
trial_014156,M_18,CMPL_M_18_05ALX_00058,M_03,CMPL_M_03_07MAB_00562,impostor,False,True,0,impostor,0.2555680572986603
trial_014157,M_22,CMPL_M_22_15ALX_00121,M_22,CMPL_M_22_15ALX_00117,genuine,True,True,1,genuine,0.5769093036651611
trial_014158,M_25,CMPL_M_25_06ANG_00125,M_45,CMPL_M_45_13MAB_00030,impostor,False,True,0,impostor,0.08088193833827972
trial_014159,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_01ANG_00112,genuine,True,True,1,genuine,0.4044150114059448
trial_014160,M_06,CMPL_M_06_11ANG_00272,M_06,CMPL_M_06_11ANG_00349,genuine,True,True,1,genuine,0.6605066061019897
trial_014161,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_03MAB_00042,genuine,True,True,1,genuine,0.666040301322937
trial_014162,M_24,CMPL_M_24_07ANG_00018,M_12,CMPL_M_12_10ALX_00274,impostor,False,True,0,impostor,0.2580912113189697
trial_014163,M_08,CMPL_M_08_14ANG_00112,M_07,CMPL_M_07_01ANG_00190,impostor,False,True,0,impostor,0.15074984729290009
trial_014164,F_20,CMPL_F_20_05CAR_00066,F_14,CMPL_F_14_06MAB_00045,impostor,False,True,0,impostor,0.2485879361629486
trial_014165,M_40,CMPL_M_40_08ANG_00008,M_40,CMPL_M_40_08ANG_00049,genuine,True,True,1,genuine,0.627092182636261
trial_014166,F_22,CMPL_F_22_06ALX_00053,F_05,CMPL_F_05_01CAR_00008,impostor,False,True,0,impostor,0.2405993789434433
trial_014167,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_13ANG_00957,genuine,True,True,1,genuine,0.49251267313957214
trial_014168,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00510,genuine,True,True,1,genuine,0.48090508580207825
trial_014169,M_12,CMPL_M_12_08ANG_00113,M_07,CMPL_M_07_01ANG_00074,impostor,False,True,0,impostor,0.009660433977842331
trial_014170,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ANG_00607,genuine,True,True,1,genuine,0.38536328077316284
trial_014171,M_26,CMPL_M_26_03ALX_00015,M_02,CMPL_M_02_10ANG_00627,impostor,False,True,0,impostor,0.1169956624507904
trial_014172,M_03,CMPL_M_03_08MAB_00709,M_01,CMPL_M_01_10ANG_01146,impostor,False,True,0,impostor,0.41946807503700256
trial_014173,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00414,genuine,True,True,1,genuine,0.4346108138561249
trial_014174,M_19,CMPL_M_19_11ALX_00110,M_16,CMPL_M_16_04MAB_00164,impostor,False,True,0,impostor,0.24445807933807373
trial_014175,M_01,CMPL_M_01_13ANG_01532,M_04,CMPL_M_04_02ANG_00465,impostor,False,True,0,impostor,0.04978099465370178
trial_014176,F_03,CMPL_F_03_09MAB_00142,F_18,CMPL_F_18_06MAB_00020,impostor,False,True,0,impostor,0.341793954372406
trial_014177,M_13,CMPL_M_13_12MAB_00080,M_13,CMPL_M_13_12MAB_00241,genuine,True,True,1,genuine,0.516650915145874
trial_014178,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12ALX_00560,genuine,True,True,1,genuine,0.5908890962600708
trial_014179,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00054,genuine,True,True,1,genuine,0.5169398188591003
trial_014180,M_03,CMPL_M_03_08MAB_00709,M_03,CMPL_M_03_08MAB_00824,genuine,True,True,1,genuine,0.8016476631164551
trial_014181,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00089,genuine,True,True,1,genuine,0.511847198009491
trial_014182,M_27,CMPL_M_27_05MAB_00052,M_31,CMPL_M_31_11MAB_00121,impostor,False,True,0,impostor,0.38180479407310486
trial_014183,M_09,CMPL_M_09_09ALX_00358,M_09,CMPL_M_09_02ANG_00131,genuine,True,True,1,genuine,0.411729097366333
trial_014184,F_19,CMPL_F_19_08CAR_00045,F_03,CMPL_F_03_09MAB_00112,impostor,False,True,0,impostor,0.36765551567077637
trial_014185,F_33,CMPL_F_33_06ANG_00018,F_01,CMPL_F_01_09ANG_00343,impostor,False,True,0,impostor,0.29198670387268066
trial_014186,M_29,CMPL_M_29_12ALX_00011,M_29,CMPL_M_29_12ALX_00029,genuine,True,True,1,genuine,0.7661350965499878
trial_014187,M_24,CMPL_M_24_07ANG_00018,M_47,CMPL_M_47_03ALX_00001,impostor,False,True,0,impostor,0.07820489257574081
trial_014188,M_36,CMPL_M_36_04MAB_00006,M_36,CMPL_M_36_04MAB_00023,genuine,True,True,1,genuine,0.6882050037384033
trial_014189,F_13,CMPL_F_13_11ANG_00086,F_13,CMPL_F_13_11ANG_00003,genuine,True,True,1,genuine,0.4328605532646179
trial_014190,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_03ANG_00192,genuine,True,True,1,genuine,0.6910043358802795
trial_014191,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_01ALX_00004,genuine,True,True,1,genuine,0.31223028898239136
trial_014192,F_22,CMPL_F_22_06ALX_00053,F_02,CMPL_F_02_02MAB_00275,impostor,False,True,0,impostor,0.1756284236907959
trial_014193,F_33,CMPL_F_33_06ANG_00018,F_10,CMPL_F_10_13ALX_00045,impostor,False,True,0,impostor,0.3425331711769104
trial_014194,M_46,CMPL_M_46_04MAB_00011,M_03,CMPL_M_03_01ANG_00225,impostor,False,True,0,impostor,0.07582198083400726
trial_014195,F_07,CMPL_F_07_04ALX_00020,F_07,CMPL_F_07_10MAB_00085,genuine,True,True,1,genuine,0.5285474061965942
trial_014196,M_28,CMPL_M_28_12ANG_00055,M_06,CMPL_M_06_11ANG_00342,impostor,False,True,0,impostor,0.005019536241889
trial_014197,F_08,CMPL_F_08_10MAB_00093,F_03,CMPL_F_03_09MAB_00263,impostor,False,True,0,impostor,0.2709946632385254
trial_014198,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ANG_00296,genuine,True,True,1,genuine,0.5156164765357971
trial_014199,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00040,genuine,True,True,1,genuine,0.7840755581855774
trial_014200,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00105,genuine,True,True,1,genuine,0.27355849742889404
trial_014201,M_05,CMPL_M_05_05ANG_00380,M_05,CMPL_M_05_05ANG_00121,genuine,True,True,1,genuine,0.6994038820266724
trial_014202,F_05,CMPL_F_05_01CAR_00021,F_05,CMPL_F_05_01CAR_00085,genuine,True,True,1,genuine,0.5777744054794312
trial_014203,M_36,CMPL_M_36_04MAB_00006,M_46,CMPL_M_46_04MAB_00021,impostor,False,True,0,impostor,0.40775585174560547
trial_014204,M_50,CMPL_M_50_14MAB_00026,M_01,CMPL_M_01_13ANG_01243,impostor,False,True,0,impostor,0.21934974193572998
trial_014205,M_07,CMPL_M_07_01MAB_00315,M_01,CMPL_M_01_04ANG_00794,impostor,False,True,0,impostor,0.16553297638893127
trial_014206,M_14,CMPL_M_14_06ANG_00222,M_14,CMPL_M_14_06ANG_00214,genuine,True,True,1,genuine,0.5281609296798706
trial_014207,M_28,CMPL_M_28_12ANG_00055,M_44,CMPL_M_44_14MAB_00026,impostor,False,True,0,impostor,0.1461879014968872
trial_014208,F_19,CMPL_F_19_08CAR_00045,F_19,CMPL_F_19_08CAR_00055,genuine,True,True,1,genuine,0.7733469605445862
trial_014209,M_24,CMPL_M_24_07ANG_00018,M_09,CMPL_M_09_02ANG_00035,impostor,False,True,0,impostor,0.14801159501075745
trial_014210,M_03,CMPL_M_03_08MAB_00709,M_30,CMPL_M_30_10ALX_00100,impostor,False,True,0,impostor,0.20961683988571167
trial_014211,F_20,CMPL_F_20_05CAR_00066,F_01,CMPL_F_01_13MAB_00857,impostor,False,True,0,impostor,0.26891207695007324
trial_014212,M_39,CMPL_M_39_06MAB_00047,M_08,CMPL_M_08_14ANG_00062,impostor,False,True,0,impostor,0.05430944636464119
trial_014213,M_51,CMPL_M_51_14ALX_00006,M_14,CMPL_M_14_06ANG_00036,impostor,False,True,0,impostor,0.10938811302185059
trial_014214,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00732,genuine,True,True,1,genuine,0.4354167580604553
trial_014215,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00195,genuine,True,True,1,genuine,0.4690268039703369
trial_014216,M_37,CMPL_M_37_14MAB_00049,M_01,CMPL_M_01_13ANG_01433,impostor,False,True,0,impostor,0.2807660400867462
trial_014217,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04ANG_00794,genuine,True,True,1,genuine,0.36399078369140625
trial_014218,M_25,CMPL_M_25_06ANG_00125,M_25,CMPL_M_25_06ANG_00112,genuine,True,True,1,genuine,0.46695661544799805
trial_014219,F_32,CMPL_F_32_11ANG_00011,F_01,CMPL_F_01_06MAB_00165,impostor,False,True,0,impostor,0.3794264793395996
trial_014220,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_04MAB_00868,genuine,True,True,1,genuine,0.3535301685333252
trial_014221,F_13,CMPL_F_13_11ANG_00086,F_23,CMPL_F_23_02CAR_00039,impostor,False,True,0,impostor,0.1656562089920044
trial_014222,M_12,CMPL_M_12_08ANG_00113,M_03,CMPL_M_03_08MAB_00681,impostor,False,True,0,impostor,0.24806472659111023
trial_014223,M_04,CMPL_M_04_02ANG_00433,M_05,CMPL_M_05_05ANG_00188,impostor,False,True,0,impostor,0.22727930545806885
trial_014224,M_21,CMPL_M_21_11MAB_00178,M_01,CMPL_M_01_14ALX_01675,impostor,False,True,0,impostor,0.09882277250289917
trial_014225,M_46,CMPL_M_46_04MAB_00011,M_46,CMPL_M_46_04MAB_00023,genuine,True,True,1,genuine,0.8027125597000122
trial_014226,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00178,genuine,True,True,1,genuine,0.4664486050605774
trial_014227,F_15,CMPL_F_15_06ANG_00085,F_28,CMPL_F_28_13MAB_00028,impostor,False,True,0,impostor,0.2614237070083618
trial_014228,M_29,CMPL_M_29_12ALX_00011,M_43,CMPL_M_43_14MAB_00032,impostor,False,True,0,impostor,0.10910217463970184
trial_014229,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_12MAB_00702,genuine,True,True,1,genuine,0.593962550163269
trial_014230,F_02,CMPL_F_02_02MAB_00241,F_02,CMPL_F_02_02MAB_00141,genuine,True,True,1,genuine,0.7585611343383789
trial_014231,M_42,CMPL_M_42_06ALX_00060,M_33,CMPL_M_33_09ANG_00090,impostor,False,True,0,impostor,0.050947416573762894
trial_014232,M_35,CMPL_M_35_15ALX_00068,M_35,CMPL_M_35_05MAB_00015,genuine,True,True,1,genuine,0.4904901087284088
trial_014233,M_29,CMPL_M_29_12ALX_00011,M_34,CMPL_M_34_09ALX_00074,impostor,False,True,0,impostor,0.2609204053878784
trial_014234,F_27,CMPL_F_27_03ANG_00024,F_27,CMPL_F_27_03ANG_00011,genuine,True,True,1,genuine,0.7757790088653564
trial_014235,M_11,CMPL_M_11_07ANG_00036,M_38,CMPL_M_38_05ANG_00044,impostor,False,True,0,impostor,0.11258144676685333
trial_014236,M_17,CMPL_M_17_07ANG_00057,M_06,CMPL_M_06_11ANG_00345,impostor,False,True,0,impostor,0.17754501104354858
trial_014237,M_16,CMPL_M_16_03ALX_00105,M_16,CMPL_M_16_04MAB_00177,genuine,True,True,1,genuine,0.668289065361023
trial_014238,M_04,CMPL_M_04_02ANG_00433,M_02,CMPL_M_02_13ANG_00865,impostor,False,True,0,impostor,0.0688287541270256
trial_014239,M_08,CMPL_M_08_14ANG_00112,M_08,CMPL_M_08_14ANG_00126,genuine,True,True,1,genuine,0.5570071935653687
trial_014240,F_01,CMPL_F_01_12MAB_00651,F_01,CMPL_F_01_05MAB_00097,genuine,True,True,1,genuine,0.656231164932251
trial_014241,M_15,CMPL_M_15_08ANG_00211,M_15,CMPL_M_15_08ANG_00007,genuine,True,True,1,genuine,0.4809061288833618
trial_014242,F_15,CMPL_F_15_06ANG_00085,F_01,CMPL_F_01_14ANG_00914,impostor,False,True,0,impostor,0.001986086368560791
trial_014243,M_01,CMPL_M_01_13ANG_01532,M_01,CMPL_M_01_03ANG_00363,genuine,True,True,1,genuine,0.3722582161426544
trial_014244,F_03,CMPL_F_03_09MAB_00142,F_03,CMPL_F_03_09MAB_00306,genuine,True,True,1,genuine,0.7163360118865967
trial_014245,M_30,CMPL_M_30_10ALX_00103,M_30,CMPL_M_30_08ANG_00049,genuine,True,True,1,genuine,0.4904863238334656
trial_014246,M_36,CMPL_M_36_04MAB_00006,M_01,CMPL_M_01_14ALX_01612,impostor,False,True,0,impostor,0.19427365064620972
trial_014247,F_10,CMPL_F_10_13ALX_00070,F_02,CMPL_F_02_02MAB_00350,impostor,False,True,0,impostor,0.4181535542011261
trial_014248,F_09,CMPL_F_09_06ANG_00100,F_09,CMPL_F_09_06ANG_00030,genuine,True,True,1,genuine,0.6244710683822632
trial_014249,M_07,CMPL_M_07_01MAB_00315,M_07,CMPL_M_07_07MAB_00437,genuine,True,True,1,genuine,0.5203218460083008
trial_014250,M_04,CMPL_M_04_02ANG_00433,M_04,CMPL_M_04_02ALX_00120,genuine,True,True,1,genuine,0.5464984178543091
trial_014251,F_14,CMPL_F_14_06MAB_00078,F_14,CMPL_F_14_06MAB_00054,genuine,True,True,1,genuine,0.7688866853713989
trial_014252,M_02,CMPL_M_02_03ANG_00022,M_02,CMPL_M_02_04ANG_00283,genuine,True,True,1,genuine,0.578812837600708
