audio_id,speaker_id,gender,audio_path,sampling_rate,num_samples,duration_sec,duration_range
CMPL_M_02_04ANG_00334,M_02,male,CMPL_M_02_04ANG_00334.flac,16000,55851,3.4906875,2 a 5 s
CMPL_M_02_10ANG_00756,M_02,male,CMPL_M_02_10ANG_00756.flac,16000,32789,2.0493125,2 a 5 s
CMPL_M_02_13ANG_00792,M_02,male,CMPL_M_02_13ANG_00792.flac,16000,68997,4.3123125,2 a 5 s
CMPL_M_02_03ANG_00078,M_02,male,CMPL_M_02_03ANG_00078.flac,16000,40023,2.5014375,2 a 5 s
CMPL_M_02_10ANG_00728,M_02,male,CMPL_M_02_10ANG_00728.flac,16000,44141,2.7588125,2 a 5 s
CMPL_M_02_10ANG_00680,M_02,male,CMPL_M_02_10ANG_00680.flac,16000,61991,3.8744375,2 a 5 s
CMPL_M_02_03ANG_00035,M_02,male,CMPL_M_02_03ANG_00035.flac,16000,59426,3.714125,2 a 5 s
CMPL_M_02_13ANG_00877,M_02,male,CMPL_M_02_13ANG_00877.flac,16000,51059,3.1911875,2 a 5 s
CMPL_M_02_10ANG_00701,M_02,male,CMPL_M_02_10ANG_00701.flac,16000,44890,2.805625,2 a 5 s
CMPL_M_02_10ANG_00783,M_02,male,CMPL_M_02_10ANG_00783.flac,16000,33830,2.114375,2 a 5 s
CMPL_M_02_13ANG_00962,M_02,male,CMPL_M_02_13ANG_00962.flac,16000,43579,2.7236875,2 a 5 s
CMPL_M_02_13ANG_00892,M_02,male,CMPL_M_02_13ANG_00892.flac,16000,69524,4.34525,2 a 5 s
CMPL_M_02_13ANG_00924,M_02,male,CMPL_M_02_13ANG_00924.flac,16000,41819,2.6136875,2 a 5 s
CMPL_M_02_10ANG_00735,M_02,male,CMPL_M_02_10ANG_00735.flac,16000,33184,2.074,2 a 5 s
CMPL_M_02_10ANG_00575,M_02,male,CMPL_M_02_10ANG_00575.flac,16000,38214,2.388375,2 a 5 s
CMPL_M_02_03ANG_00189,M_02,male,CMPL_M_02_03ANG_00189.flac,16000,60334,3.770875,2 a 5 s
CMPL_M_02_03ANG_00085,M_02,male,CMPL_M_02_03ANG_00085.flac,16000,62089,3.8805625,2 a 5 s
CMPL_M_02_03ANG_00127,M_02,male,CMPL_M_02_03ANG_00127.flac,16000,45935,2.8709375,2 a 5 s
CMPL_M_02_13ANG_00940,M_02,male,CMPL_M_02_13ANG_00940.flac,16000,77905,4.8690625,2 a 5 s
CMPL_M_02_03ANG_00176,M_02,male,CMPL_M_02_03ANG_00176.flac,16000,40502,2.531375,2 a 5 s
CMPL_M_02_04ANG_00499,M_02,male,CMPL_M_02_04ANG_00499.flac,16000,48921,3.0575625,2 a 5 s
CMPL_M_02_03ANG_00194,M_02,male,CMPL_M_02_03ANG_00194.flac,16000,68681,4.2925625,2 a 5 s
CMPL_M_02_04ANG_00411,M_02,male,CMPL_M_02_04ANG_00411.flac,16000,38146,2.384125,2 a 5 s
CMPL_M_02_04ANG_00424,M_02,male,CMPL_M_02_04ANG_00424.flac,16000,34365,2.1478125,2 a 5 s
CMPL_M_02_04ANG_00480,M_02,male,CMPL_M_02_04ANG_00480.flac,16000,40106,2.506625,2 a 5 s
CMPL_M_02_04ANG_00568,M_02,male,CMPL_M_02_04ANG_00568.flac,16000,59135,3.6959375,2 a 5 s
CMPL_M_02_13ANG_00836,M_02,male,CMPL_M_02_13ANG_00836.flac,16000,47700,2.98125,2 a 5 s
CMPL_M_39_06MAB_00069,M_39,male,CMPL_M_39_06MAB_00069.flac,16000,157138,9.821125,5 a 10 s
CMPL_M_39_06MAB_00032,M_39,male,CMPL_M_39_06MAB_00032.flac,16000,111980,6.99875,5 a 10 s
CMPL_M_39_06MAB_00068,M_39,male,CMPL_M_39_06MAB_00068.flac,16000,158314,9.894625,5 a 10 s
CMPL_M_39_06MAB_00013,M_39,male,CMPL_M_39_06MAB_00013.flac,16000,161843,10.1151875,10 a 20 s
CMPL_M_39_06MAB_00043,M_39,male,CMPL_M_39_06MAB_00043.flac,16000,139495,8.7184375,5 a 10 s
CMPL_M_39_06MAB_00073,M_39,male,CMPL_M_39_06MAB_00073.flac,16000,66873,4.1795625,2 a 5 s
CMPL_M_39_06MAB_00055,M_39,male,CMPL_M_39_06MAB_00055.flac,16000,149846,9.365375,5 a 10 s
CMPL_M_39_06MAB_00060,M_39,male,CMPL_M_39_06MAB_00060.flac,16000,158549,9.9093125,5 a 10 s
CMPL_M_39_06MAB_00061,M_39,male,CMPL_M_39_06MAB_00061.flac,16000,160431,10.0269375,10 a 20 s
CMPL_M_39_06MAB_00008,M_39,male,CMPL_M_39_06MAB_00008.flac,16000,153139,9.5711875,5 a 10 s
CMPL_M_39_06MAB_00001,M_39,male,CMPL_M_39_06MAB_00001.flac,16000,161843,10.1151875,10 a 20 s
CMPL_M_39_06MAB_00044,M_39,male,CMPL_M_39_06MAB_00044.flac,16000,147729,9.2330625,5 a 10 s
CMPL_M_39_06MAB_00051,M_39,male,CMPL_M_39_06MAB_00051.flac,16000,131497,8.2185625,5 a 10 s
CMPL_M_39_06MAB_00045,M_39,male,CMPL_M_39_06MAB_00045.flac,16000,137143,8.5714375,5 a 10 s
CMPL_M_39_06MAB_00039,M_39,male,CMPL_M_39_06MAB_00039.flac,16000,157373,9.8358125,5 a 10 s
CMPL_M_39_06MAB_00067,M_39,male,CMPL_M_39_06MAB_00067.flac,16000,126087,7.8804375,5 a 10 s
CMPL_M_39_06MAB_00070,M_39,male,CMPL_M_39_06MAB_00070.flac,16000,150787,9.4241875,5 a 10 s
CMPL_M_39_06MAB_00016,M_39,male,CMPL_M_39_06MAB_00016.flac,16000,157373,9.8358125,5 a 10 s
CMPL_M_39_06MAB_00029,M_39,male,CMPL_M_39_06MAB_00029.flac,16000,145141,9.0713125,5 a 10 s
CMPL_M_39_06MAB_00005,M_39,male,CMPL_M_39_06MAB_00005.flac,16000,109040,6.815,5 a 10 s
CMPL_M_39_06MAB_00026,M_39,male,CMPL_M_39_06MAB_00026.flac,16000,161372,10.08575,10 a 20 s
CMPL_M_39_06MAB_00065,M_39,male,CMPL_M_39_06MAB_00065.flac,16000,161607,10.1004375,10 a 20 s
CMPL_M_39_06MAB_00056,M_39,male,CMPL_M_39_06MAB_00056.flac,16000,151728,9.483,5 a 10 s
CMPL_M_39_06MAB_00031,M_39,male,CMPL_M_39_06MAB_00031.flac,16000,158314,9.894625,5 a 10 s
CMPL_M_39_06MAB_00050,M_39,male,CMPL_M_39_06MAB_00050.flac,16000,161372,10.08575,10 a 20 s
CMPL_M_39_06MAB_00025,M_39,male,CMPL_M_39_06MAB_00025.flac,16000,157138,9.821125,5 a 10 s
CMPL_M_39_06MAB_00040,M_39,male,CMPL_M_39_06MAB_00040.flac,16000,66873,4.1795625,2 a 5 s
CMPL_M_39_06MAB_00038,M_39,male,CMPL_M_39_06MAB_00038.flac,16000,68173,4.2608125,2 a 5 s
CMPL_M_39_06MAB_00022,M_39,male,CMPL_M_39_06MAB_00022.flac,16000,155727,9.7329375,5 a 10 s
CMPL_M_39_06MAB_00037,M_39,male,CMPL_M_39_06MAB_00037.flac,16000,158785,9.9240625,5 a 10 s
CMPL_M_39_06MAB_00007,M_39,male,CMPL_M_39_06MAB_00007.flac,16000,158079,9.8799375,5 a 10 s
CMPL_M_39_06MAB_00015,M_39,male,CMPL_M_39_06MAB_00015.flac,16000,154315,9.6446875,5 a 10 s
CMPL_M_39_06MAB_00062,M_39,male,CMPL_M_39_06MAB_00062.flac,16000,156432,9.777,5 a 10 s
CMPL_M_39_06MAB_00012,M_39,male,CMPL_M_39_06MAB_00012.flac,16000,151963,9.4976875,5 a 10 s
CMPL_M_39_06MAB_00011,M_39,male,CMPL_M_39_06MAB_00011.flac,16000,160431,10.0269375,10 a 20 s
CMPL_M_39_06MAB_00071,M_39,male,CMPL_M_39_06MAB_00071.flac,16000,160431,10.0269375,10 a 20 s
CMPL_M_39_06MAB_00006,M_39,male,CMPL_M_39_06MAB_00006.flac,16000,153610,9.600625,5 a 10 s
CMPL_M_39_06MAB_00018,M_39,male,CMPL_M_39_06MAB_00018.flac,16000,143965,8.9978125,5 a 10 s
CMPL_M_39_06MAB_00023,M_39,male,CMPL_M_39_06MAB_00023.flac,16000,139731,8.7331875,5 a 10 s
CMPL_M_39_06MAB_00066,M_39,male,CMPL_M_39_06MAB_00066.flac,16000,153845,9.6153125,5 a 10 s
CMPL_M_39_06MAB_00021,M_39,male,CMPL_M_39_06MAB_00021.flac,16000,154550,9.659375,5 a 10 s
CMPL_M_39_06MAB_00033,M_39,male,CMPL_M_39_06MAB_00033.flac,16000,133548,8.34675,5 a 10 s
CMPL_M_39_06MAB_00024,M_39,male,CMPL_M_39_06MAB_00024.flac,16000,160196,10.01225,10 a 20 s
CMPL_M_39_06MAB_00059,M_39,male,CMPL_M_39_06MAB_00059.flac,16000,159961,9.9975625,5 a 10 s
CMPL_M_39_06MAB_00004,M_39,male,CMPL_M_39_06MAB_00004.flac,16000,137849,8.6155625,5 a 10 s
CMPL_M_39_06MAB_00009,M_39,male,CMPL_M_39_06MAB_00009.flac,16000,155256,9.7035,5 a 10 s
CMPL_M_39_06MAB_00014,M_39,male,CMPL_M_39_06MAB_00014.flac,16000,161372,10.08575,10 a 20 s
CMPL_M_39_06MAB_00030,M_39,male,CMPL_M_39_06MAB_00030.flac,16000,158079,9.8799375,5 a 10 s
CMPL_M_39_06MAB_00041,M_39,male,CMPL_M_39_06MAB_00041.flac,16000,141613,8.8508125,5 a 10 s
CMPL_M_39_06MAB_00002,M_39,male,CMPL_M_39_06MAB_00002.flac,16000,153374,9.585875,5 a 10 s
CMPL_M_39_06MAB_00048,M_39,male,CMPL_M_39_06MAB_00048.flac,16000,142318,8.894875,5 a 10 s
CMPL_M_39_06MAB_00003,M_39,male,CMPL_M_39_06MAB_00003.flac,16000,152198,9.512375,5 a 10 s
CMPL_M_39_06MAB_00034,M_39,male,CMPL_M_39_06MAB_00034.flac,16000,159726,9.982875,5 a 10 s
CMPL_M_39_06MAB_00036,M_39,male,CMPL_M_39_06MAB_00036.flac,16000,145847,9.1154375,5 a 10 s
CMPL_M_39_06MAB_00072,M_39,male,CMPL_M_39_06MAB_00072.flac,16000,152433,9.5270625,5 a 10 s
CMPL_M_39_06MAB_00058,M_39,male,CMPL_M_39_06MAB_00058.flac,16000,52384,3.274,2 a 5 s
CMPL_M_39_06MAB_00035,M_39,male,CMPL_M_39_06MAB_00035.flac,16000,147728,9.233,5 a 10 s
CMPL_M_39_06MAB_00054,M_39,male,CMPL_M_39_06MAB_00054.flac,16000,147258,9.203625,5 a 10 s
CMPL_M_39_06MAB_00052,M_39,male,CMPL_M_39_06MAB_00052.flac,16000,158079,9.8799375,5 a 10 s
CMPL_M_39_06MAB_00064,M_39,male,CMPL_M_39_06MAB_00064.flac,16000,157609,9.8505625,5 a 10 s
CMPL_M_39_06MAB_00063,M_39,male,CMPL_M_39_06MAB_00063.flac,16000,158549,9.9093125,5 a 10 s
CMPL_M_39_06MAB_00017,M_39,male,CMPL_M_39_06MAB_00017.flac,16000,128439,8.0274375,5 a 10 s
CMPL_M_39_06MAB_00042,M_39,male,CMPL_M_39_06MAB_00042.flac,16000,105621,6.6013125,5 a 10 s
CMPL_M_39_06MAB_00074,M_39,male,CMPL_M_39_06MAB_00074.flac,16000,98799,6.1749375,5 a 10 s
CMPL_M_39_06MAB_00019,M_39,male,CMPL_M_39_06MAB_00019.flac,16000,123715,7.7321875,5 a 10 s
CMPL_M_39_06MAB_00047,M_39,male,CMPL_M_39_06MAB_00047.flac,16000,133614,8.350875,5 a 10 s
CMPL_M_39_06MAB_00027,M_39,male,CMPL_M_39_06MAB_00027.flac,16000,160902,10.056375,10 a 20 s
CMPL_M_39_06MAB_00053,M_39,male,CMPL_M_39_06MAB_00053.flac,16000,151728,9.483,5 a 10 s
CMPL_M_39_06MAB_00010,M_39,male,CMPL_M_39_06MAB_00010.flac,16000,156197,9.7623125,5 a 10 s
CMPL_M_39_06MAB_00057,M_39,male,CMPL_M_39_06MAB_00057.flac,16000,153610,9.600625,5 a 10 s
CMPL_M_39_06MAB_00049,M_39,male,CMPL_M_39_06MAB_00049.flac,16000,148199,9.2624375,5 a 10 s
CMPL_M_39_06MAB_00028,M_39,male,CMPL_M_39_06MAB_00028.flac,16000,152669,9.5418125,5 a 10 s
CMPL_M_39_06MAB_00020,M_39,male,CMPL_M_39_06MAB_00020.flac,16000,158314,9.894625,5 a 10 s
CMPL_M_39_06MAB_00046,M_39,male,CMPL_M_39_06MAB_00046.flac,16000,159961,9.9975625,5 a 10 s
CMPL_M_36_04MAB_00035,M_36,male,CMPL_M_36_04MAB_00035.flac,16000,144563,9.0351875,5 a 10 s
CMPL_M_36_04MAB_00028,M_36,male,CMPL_M_36_04MAB_00028.flac,16000,126206,7.887875,5 a 10 s
CMPL_M_36_04MAB_00001,M_36,male,CMPL_M_36_04MAB_00001.flac,16000,151443,9.4651875,5 a 10 s
CMPL_M_36_04MAB_00038,M_36,male,CMPL_M_36_04MAB_00038.flac,16000,141982,8.873875,5 a 10 s
CMPL_M_36_04MAB_00011,M_36,male,CMPL_M_36_04MAB_00011.flac,16000,159192,9.9495,5 a 10 s
CMPL_M_36_04MAB_00032,M_36,male,CMPL_M_36_04MAB_00032.flac,16000,118748,7.42175,5 a 10 s
CMPL_M_36_04MAB_00085,M_36,male,CMPL_M_36_04MAB_00085.flac,16000,158905,9.9315625,5 a 10 s
CMPL_M_36_04MAB_00062,M_36,male,CMPL_M_36_04MAB_00062.flac,16000,119035,7.4396875,5 a 10 s
CMPL_M_36_04MAB_00101,M_36,male,CMPL_M_36_04MAB_00101.flac,16000,133377,8.3360625,5 a 10 s
CMPL_M_36_04MAB_00021,M_36,male,CMPL_M_36_04MAB_00021.flac,16000,87484,5.46775,5 a 10 s
CMPL_M_36_04MAB_00014,M_36,male,CMPL_M_36_04MAB_00014.flac,16000,107562,6.722625,5 a 10 s
CMPL_M_36_04MAB_00053,M_36,male,CMPL_M_36_04MAB_00053.flac,16000,88057,5.5035625,5 a 10 s
CMPL_M_36_04MAB_00030,M_36,male,CMPL_M_36_04MAB_00030.flac,16000,105267,6.5791875,5 a 10 s
CMPL_M_36_04MAB_00093,M_36,male,CMPL_M_36_04MAB_00093.flac,16000,140434,8.777125,5 a 10 s
CMPL_M_36_04MAB_00066,M_36,male,CMPL_M_36_04MAB_00066.flac,16000,121858,7.616125,5 a 10 s
CMPL_M_36_04MAB_00046,M_36,male,CMPL_M_36_04MAB_00046.flac,16000,153742,9.608875,5 a 10 s
CMPL_M_36_04MAB_00067,M_36,male,CMPL_M_36_04MAB_00067.flac,16000,139400,8.7125,5 a 10 s
CMPL_M_36_04MAB_00076,M_36,male,CMPL_M_36_04MAB_00076.flac,16000,158044,9.87775,5 a 10 s
CMPL_M_36_04MAB_00070,M_36,male,CMPL_M_36_04MAB_00070.flac,16000,135666,8.479125,5 a 10 s
CMPL_M_36_04MAB_00097,M_36,male,CMPL_M_36_04MAB_00097.flac,16000,98957,6.1848125,5 a 10 s
CMPL_M_36_04MAB_00056,M_36,male,CMPL_M_36_04MAB_00056.flac,16000,163494,10.218375,10 a 20 s
CMPL_M_36_04MAB_00019,M_36,male,CMPL_M_36_04MAB_00019.flac,16000,121617,7.6010625,5 a 10 s
CMPL_M_36_04MAB_00074,M_36,male,CMPL_M_36_04MAB_00074.flac,16000,129648,8.103,5 a 10 s
CMPL_M_36_04MAB_00013,M_36,male,CMPL_M_36_04MAB_00013.flac,16000,117314,7.332125,5 a 10 s
CMPL_M_36_04MAB_00047,M_36,male,CMPL_M_36_04MAB_00047.flac,16000,112725,7.0453125,5 a 10 s
CMPL_M_36_04MAB_00031,M_36,male,CMPL_M_36_04MAB_00031.flac,16000,128984,8.0615,5 a 10 s
CMPL_M_36_04MAB_00058,M_36,male,CMPL_M_36_04MAB_00058.flac,16000,84615,5.2884375,5 a 10 s
CMPL_M_36_04MAB_00044,M_36,male,CMPL_M_36_04MAB_00044.flac,16000,119609,7.4755625,5 a 10 s
CMPL_M_36_04MAB_00036,M_36,male,CMPL_M_36_04MAB_00036.flac,16000,161773,10.1108125,10 a 20 s
CMPL_M_36_04MAB_00054,M_36,male,CMPL_M_36_04MAB_00054.flac,16000,99530,6.220625,5 a 10 s
CMPL_M_36_04MAB_00084,M_36,male,CMPL_M_36_04MAB_00084.flac,16000,137392,8.587,5 a 10 s
CMPL_M_36_04MAB_00095,M_36,male,CMPL_M_36_04MAB_00095.flac,16000,158905,9.9315625,5 a 10 s
CMPL_M_36_04MAB_00103,M_36,male,CMPL_M_36_04MAB_00103.flac,16000,103833,6.4895625,5 a 10 s
CMPL_M_36_04MAB_00041,M_36,male,CMPL_M_36_04MAB_00041.flac,16000,131369,8.2105625,5 a 10 s
CMPL_M_36_04MAB_00002,M_36,male,CMPL_M_36_04MAB_00002.flac,16000,167313,10.4570625,10 a 20 s
CMPL_M_36_04MAB_00096,M_36,male,CMPL_M_36_04MAB_00096.flac,16000,126780,7.92375,5 a 10 s
CMPL_M_36_04MAB_00004,M_36,male,CMPL_M_36_04MAB_00004.flac,16000,154316,9.64475,5 a 10 s
CMPL_M_36_04MAB_00060,M_36,male,CMPL_M_36_04MAB_00060.flac,16000,119609,7.4755625,5 a 10 s
CMPL_M_36_04MAB_00083,M_36,male,CMPL_M_36_04MAB_00083.flac,16000,113585,7.0990625,5 a 10 s
CMPL_M_36_04MAB_00079,M_36,male,CMPL_M_36_04MAB_00079.flac,16000,136532,8.53325,5 a 10 s
CMPL_M_36_04MAB_00009,M_36,male,CMPL_M_36_04MAB_00009.flac,16000,148005,9.2503125,5 a 10 s
CMPL_M_36_04MAB_00022,M_36,male,CMPL_M_36_04MAB_00022.flac,16000,102399,6.3999375,5 a 10 s
CMPL_M_36_04MAB_00090,M_36,male,CMPL_M_36_04MAB_00090.flac,16000,144563,9.0351875,5 a 10 s
CMPL_M_36_04MAB_00080,M_36,male,CMPL_M_36_04MAB_00080.flac,16000,68552,4.2845,2 a 5 s
CMPL_M_36_04MAB_00055,M_36,male,CMPL_M_36_04MAB_00055.flac,16000,98383,6.1489375,5 a 10 s
CMPL_M_36_04MAB_00087,M_36,male,CMPL_M_36_04MAB_00087.flac,16000,134524,8.40775,5 a 10 s
CMPL_M_36_04MAB_00017,M_36,male,CMPL_M_36_04MAB_00017.flac,16000,120756,7.54725,5 a 10 s
CMPL_M_36_04MAB_00027,M_36,male,CMPL_M_36_04MAB_00027.flac,16000,150300,9.39375,5 a 10 s
CMPL_M_36_04MAB_00016,M_36,male,CMPL_M_36_04MAB_00016.flac,16000,128214,8.013375,5 a 10 s
CMPL_M_36_04MAB_00037,M_36,male,CMPL_M_36_04MAB_00037.flac,16000,120756,7.54725,5 a 10 s
CMPL_M_36_04MAB_00057,M_36,male,CMPL_M_36_04MAB_00057.flac,16000,123624,7.7265,5 a 10 s
CMPL_M_36_04MAB_00088,M_36,male,CMPL_M_36_04MAB_00088.flac,16000,159192,9.9495,5 a 10 s
CMPL_M_36_04MAB_00099,M_36,male,CMPL_M_36_04MAB_00099.flac,16000,146858,9.178625,5 a 10 s
CMPL_M_36_04MAB_00078,M_36,male,CMPL_M_36_04MAB_00078.flac,16000,155463,9.7164375,5 a 10 s
CMPL_M_36_04MAB_00059,M_36,male,CMPL_M_36_04MAB_00059.flac,16000,105554,6.597125,5 a 10 s
CMPL_M_36_04MAB_00024,M_36,male,CMPL_M_36_04MAB_00024.flac,16000,112725,7.0453125,5 a 10 s
CMPL_M_36_04MAB_00018,M_36,male,CMPL_M_36_04MAB_00018.flac,16000,137106,8.569125,5 a 10 s
CMPL_M_36_04MAB_00051,M_36,male,CMPL_M_36_04MAB_00051.flac,16000,130795,8.1746875,5 a 10 s
CMPL_M_36_04MAB_00094,M_36,male,CMPL_M_36_04MAB_00094.flac,16000,157184,9.824,5 a 10 s
CMPL_M_36_04MAB_00071,M_36,male,CMPL_M_36_04MAB_00071.flac,16000,149153,9.3220625,5 a 10 s
CMPL_M_36_04MAB_00003,M_36,male,CMPL_M_36_04MAB_00003.flac,16000,160626,10.039125,10 a 20 s
CMPL_M_36_04MAB_00005,M_36,male,CMPL_M_36_04MAB_00005.flac,16000,153168,9.573,5 a 10 s
CMPL_M_36_04MAB_00098,M_36,male,CMPL_M_36_04MAB_00098.flac,16000,138827,8.6766875,5 a 10 s
CMPL_M_36_04MAB_00068,M_36,male,CMPL_M_36_04MAB_00068.flac,16000,150300,9.39375,5 a 10 s
CMPL_M_36_04MAB_00050,M_36,male,CMPL_M_36_04MAB_00050.flac,16000,84328,5.2705,5 a 10 s
CMPL_M_36_04MAB_00064,M_36,male,CMPL_M_36_04MAB_00064.flac,16000,151734,9.483375,5 a 10 s
CMPL_M_36_04MAB_00072,M_36,male,CMPL_M_36_04MAB_00072.flac,16000,130795,8.1746875,5 a 10 s
CMPL_M_36_04MAB_00049,M_36,male,CMPL_M_36_04MAB_00049.flac,16000,164068,10.25425,10 a 20 s
CMPL_M_36_04MAB_00010,M_36,male,CMPL_M_36_04MAB_00010.flac,16000,120469,7.5293125,5 a 10 s
CMPL_M_36_04MAB_00069,M_36,male,CMPL_M_36_04MAB_00069.flac,16000,115020,7.18875,5 a 10 s
CMPL_M_36_04MAB_00048,M_36,male,CMPL_M_36_04MAB_00048.flac,16000,118748,7.42175,5 a 10 s
CMPL_M_36_04MAB_00039,M_36,male,CMPL_M_36_04MAB_00039.flac,16000,137679,8.6049375,5 a 10 s
CMPL_M_36_04MAB_00082,M_36,male,CMPL_M_36_04MAB_00082.flac,16000,140548,8.78425,5 a 10 s
CMPL_M_36_04MAB_00029,M_36,male,CMPL_M_36_04MAB_00029.flac,16000,95228,5.95175,5 a 10 s
CMPL_M_36_04MAB_00026,M_36,male,CMPL_M_36_04MAB_00026.flac,16000,138540,8.65875,5 a 10 s
CMPL_M_36_04MAB_00008,M_36,male,CMPL_M_36_04MAB_00008.flac,16000,123624,7.7265,5 a 10 s
CMPL_M_36_04MAB_00089,M_36,male,CMPL_M_36_04MAB_00089.flac,16000,125346,7.834125,5 a 10 s
CMPL_M_36_04MAB_00092,M_36,male,CMPL_M_36_04MAB_00092.flac,16000,160052,10.00325,10 a 20 s
CMPL_M_36_04MAB_00077,M_36,male,CMPL_M_36_04MAB_00077.flac,16000,150300,9.39375,5 a 10 s
CMPL_M_36_04MAB_00075,M_36,male,CMPL_M_36_04MAB_00075.flac,16000,43467,2.7166875,2 a 5 s
CMPL_M_36_04MAB_00052,M_36,male,CMPL_M_36_04MAB_00052.flac,16000,165215,10.3259375,10 a 20 s
CMPL_M_36_04MAB_00015,M_36,male,CMPL_M_36_04MAB_00015.flac,16000,156323,9.7701875,5 a 10 s
CMPL_M_36_04MAB_00023,M_36,male,CMPL_M_36_04MAB_00023.flac,16000,170665,10.6665625,10 a 20 s
CMPL_M_36_04MAB_00091,M_36,male,CMPL_M_36_04MAB_00091.flac,16000,153742,9.608875,5 a 10 s
CMPL_M_36_04MAB_00045,M_36,male,CMPL_M_36_04MAB_00045.flac,16000,161773,10.1108125,10 a 20 s
CMPL_M_36_04MAB_00040,M_36,male,CMPL_M_36_04MAB_00040.flac,16000,131369,8.2105625,5 a 10 s
CMPL_M_36_04MAB_00061,M_36,male,CMPL_M_36_04MAB_00061.flac,16000,121330,7.583125,5 a 10 s
CMPL_M_36_04MAB_00006,M_36,male,CMPL_M_36_04MAB_00006.flac,16000,71421,4.4638125,2 a 5 s
CMPL_M_36_04MAB_00073,M_36,male,CMPL_M_36_04MAB_00073.flac,16000,154889,9.6805625,5 a 10 s
CMPL_M_36_04MAB_00086,M_36,male,CMPL_M_36_04MAB_00086.flac,16000,48957,3.0598125,2 a 5 s
CMPL_M_36_04MAB_00012,M_36,male,CMPL_M_36_04MAB_00012.flac,16000,98096,6.131,5 a 10 s
CMPL_M_36_04MAB_00065,M_36,male,CMPL_M_36_04MAB_00065.flac,16000,115170,7.198125,5 a 10 s
CMPL_M_36_04MAB_00034,M_36,male,CMPL_M_36_04MAB_00034.flac,16000,159765,9.9853125,5 a 10 s
CMPL_M_36_04MAB_00025,M_36,male,CMPL_M_36_04MAB_00025.flac,16000,124772,7.79825,5 a 10 s
CMPL_M_36_04MAB_00043,M_36,male,CMPL_M_36_04MAB_00043.flac,16000,135672,8.4795,5 a 10 s
CMPL_M_36_04MAB_00100,M_36,male,CMPL_M_36_04MAB_00100.flac,16000,54211,3.3881875,2 a 5 s
CMPL_M_36_04MAB_00007,M_36,male,CMPL_M_36_04MAB_00007.flac,16000,142556,8.90975,5 a 10 s
CMPL_M_36_04MAB_00102,M_36,male,CMPL_M_36_04MAB_00102.flac,16000,160913,10.0570625,10 a 20 s
CMPL_M_36_04MAB_00020,M_36,male,CMPL_M_36_04MAB_00020.flac,16000,94654,5.915875,5 a 10 s
CMPL_M_36_04MAB_00033,M_36,male,CMPL_M_36_04MAB_00033.flac,16000,165502,10.343875,10 a 20 s
CMPL_M_36_04MAB_00042,M_36,male,CMPL_M_36_04MAB_00042.flac,16000,131943,8.2464375,5 a 10 s
CMPL_M_36_04MAB_00081,M_36,male,CMPL_M_36_04MAB_00081.flac,16000,162347,10.1466875,10 a 20 s
CMPL_M_36_04MAB_00063,M_36,male,CMPL_M_36_04MAB_00063.flac,16000,150013,9.3758125,5 a 10 s
CMPL_M_38_05ANG_00044,M_38,male,CMPL_M_38_05ANG_00044.flac,16000,42945,2.6840625,2 a 5 s
CMPL_M_38_05ANG_00013,M_38,male,CMPL_M_38_05ANG_00013.flac,16000,68380,4.27375,2 a 5 s
CMPL_M_38_05ANG_00038,M_38,male,CMPL_M_38_05ANG_00038.flac,16000,33487,2.0929375,2 a 5 s
CMPL_M_38_05ANG_00035,M_38,male,CMPL_M_38_05ANG_00035.flac,16000,36299,2.2686875,2 a 5 s
CMPL_M_38_05ANG_00053,M_38,male,CMPL_M_38_05ANG_00053.flac,16000,47281,2.9550625,2 a 5 s
CMPL_M_38_05ANG_00054,M_38,male,CMPL_M_38_05ANG_00054.flac,16000,46651,2.9156875,2 a 5 s
CMPL_M_38_05ALX_00001,M_38,male,CMPL_M_38_05ALX_00001.flac,16000,52252,3.26575,2 a 5 s
CMPL_M_38_05ANG_00050,M_38,male,CMPL_M_38_05ANG_00050.flac,16000,44760,2.7975,2 a 5 s
CMPL_M_38_05ANG_00005,M_38,male,CMPL_M_38_05ANG_00005.flac,16000,57133,3.5708125,2 a 5 s
CMPL_M_38_05ANG_00020,M_38,male,CMPL_M_38_05ANG_00020.flac,16000,50358,3.147375,2 a 5 s
CMPL_M_38_05ANG_00045,M_38,male,CMPL_M_38_05ANG_00045.flac,16000,47071,2.9419375,2 a 5 s
CMPL_M_38_05ANG_00047,M_38,male,CMPL_M_38_05ANG_00047.flac,16000,39086,2.442875,2 a 5 s
CMPL_M_38_05ANG_00009,M_38,male,CMPL_M_38_05ANG_00009.flac,16000,66718,4.169875,2 a 5 s
CMPL_M_38_05ANG_00046,M_38,male,CMPL_M_38_05ANG_00046.flac,16000,74180,4.63625,2 a 5 s
CMPL_M_38_05ANG_00023,M_38,male,CMPL_M_38_05ANG_00023.flac,16000,37577,2.3485625,2 a 5 s
CMPL_M_38_05ANG_00003,M_38,male,CMPL_M_38_05ANG_00003.flac,16000,42945,2.6840625,2 a 5 s
CMPL_M_38_05ANG_00006,M_38,male,CMPL_M_38_05ANG_00006.flac,16000,46652,2.91575,2 a 5 s
CMPL_M_38_05ANG_00007,M_38,male,CMPL_M_38_05ANG_00007.flac,16000,33487,2.0929375,2 a 5 s
CMPL_M_38_05ANG_00031,M_38,male,CMPL_M_38_05ANG_00031.flac,16000,42050,2.628125,2 a 5 s
