trial_id,enrollment_speaker_id,enrollment_audio_id,enrollment_audio_path,test_speaker_id,test_audio_id,test_audio_path,gender_enrollment,gender_test,trial_type,same_speaker,same_gender,label
trial_015384,M_52,CMPL_M_52_13ALX_00005,CMPL_M_52_13ALX_00005.flac,M_03,CMPL_M_03_08MAB_00790,CMPL_M_03_08MAB_00790.flac,male,male,impostor,False,True,0
trial_015385,M_43,CMPL_M_43_14MAB_00025,CMPL_M_43_14MAB_00025.flac,M_43,CMPL_M_43_14MAB_00045,CMPL_M_43_14MAB_00045.flac,male,male,genuine,True,True,1
trial_015386,M_33,CMPL_M_33_09ANG_00068,CMPL_M_33_09ANG_00068.flac,M_53,CMPL_M_53_15ALX_00021,CMPL_M_53_15ALX_00021.flac,male,male,impostor,False,True,0
trial_015387,F_28,CMPL_F_28_13MAB_00013,CMPL_F_28_13MAB_00013.flac,F_03,CMPL_F_03_09MAB_00329,CMPL_F_03_09MAB_00329.flac,female,female,impostor,False,True,0
trial_015388,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_09ALX_00348,CMPL_M_09_09ALX_00348.flac,male,male,genuine,True,True,1
trial_015389,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_07,CMPL_M_07_01ANG_00129,CMPL_M_07_01ANG_00129.flac,male,male,impostor,False,True,0
trial_015390,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_02ANG_00031,CMPL_M_09_02ANG_00031.flac,male,male,genuine,True,True,1
trial_015391,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_14ANG_00901,CMPL_F_01_14ANG_00901.flac,female,female,genuine,True,True,1
trial_015392,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_19,CMPL_M_19_11ALX_00164,CMPL_M_19_11ALX_00164.flac,male,male,genuine,True,True,1
trial_015393,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00156,CMPL_M_04_02ALX_00156.flac,male,male,genuine,True,True,1
trial_015394,M_37,CMPL_M_37_14MAB_00049,CMPL_M_37_14MAB_00049.flac,M_47,CMPL_M_47_03ALX_00014,CMPL_M_47_03ALX_00014.flac,male,male,impostor,False,True,0
trial_015395,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_07,CMPL_M_07_01ANG_00254,CMPL_M_07_01ANG_00254.flac,male,male,genuine,True,True,1
trial_015396,M_38,CMPL_M_38_05ANG_00009,CMPL_M_38_05ANG_00009.flac,M_38,CMPL_M_38_05ANG_00069,CMPL_M_38_05ANG_00069.flac,male,male,genuine,True,True,1
trial_015397,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_24,CMPL_M_24_10MAB_00113,CMPL_M_24_10MAB_00113.flac,male,male,impostor,False,True,0
trial_015398,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00124,CMPL_F_02_02MAB_00124.flac,female,female,genuine,True,True,1
trial_015399,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_21,CMPL_M_21_11MAB_00127,CMPL_M_21_11MAB_00127.flac,male,male,genuine,True,True,1
trial_015400,M_35,CMPL_M_35_15ALX_00068,CMPL_M_35_15ALX_00068.flac,M_35,CMPL_M_35_05MAB_00065,CMPL_M_35_05MAB_00065.flac,male,male,genuine,True,True,1
trial_015401,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_12,CMPL_M_12_08ANG_00083,CMPL_M_12_08ANG_00083.flac,male,male,impostor,False,True,0
trial_015402,M_31,CMPL_M_31_11MAB_00120,CMPL_M_31_11MAB_00120.flac,M_03,CMPL_M_03_08MAB_00678,CMPL_M_03_08MAB_00678.flac,male,male,impostor,False,True,0
trial_015403,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_01,CMPL_M_01_04ANG_00758,CMPL_M_01_04ANG_00758.flac,male,male,impostor,False,True,0
trial_015404,M_16,CMPL_M_16_03ALX_00105,CMPL_M_16_03ALX_00105.flac,M_13,CMPL_M_13_12MAB_00289,CMPL_M_13_12MAB_00289.flac,male,male,impostor,False,True,0
trial_015405,F_07,CMPL_F_07_04ALX_00020,CMPL_F_07_04ALX_00020.flac,F_07,CMPL_F_07_10MAB_00074,CMPL_F_07_10MAB_00074.flac,female,female,genuine,True,True,1
trial_015406,M_43,CMPL_M_43_14MAB_00025,CMPL_M_43_14MAB_00025.flac,M_43,CMPL_M_43_14MAB_00043,CMPL_M_43_14MAB_00043.flac,male,male,genuine,True,True,1
trial_015407,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_11MAB_00501,CMPL_F_01_11MAB_00501.flac,female,female,genuine,True,True,1
trial_015408,M_26,CMPL_M_26_03ALX_00015,CMPL_M_26_03ALX_00015.flac,M_26,CMPL_M_26_07ALX_00064,CMPL_M_26_07ALX_00064.flac,male,male,genuine,True,True,1
trial_015409,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00703,CMPL_M_03_08MAB_00703.flac,male,male,genuine,True,True,1
trial_015410,M_47,CMPL_M_47_03ALX_00029,CMPL_M_47_03ALX_00029.flac,M_04,CMPL_M_04_02ALX_00051,CMPL_M_04_02ALX_00051.flac,male,male,impostor,False,True,0
trial_015411,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_03,CMPL_M_03_07MAB_00545,CMPL_M_03_07MAB_00545.flac,male,male,impostor,False,True,0
trial_015412,M_26,CMPL_M_26_03ALX_00015,CMPL_M_26_03ALX_00015.flac,M_19,CMPL_M_19_11ALX_00187,CMPL_M_19_11ALX_00187.flac,male,male,impostor,False,True,0
trial_015413,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_09,CMPL_M_09_09MAB_00409,CMPL_M_09_09MAB_00409.flac,male,male,impostor,False,True,0
trial_015414,M_13,CMPL_M_13_12MAB_00080,CMPL_M_13_12MAB_00080.flac,M_13,CMPL_M_13_12MAB_00158,CMPL_M_13_12MAB_00158.flac,male,male,genuine,True,True,1
trial_015415,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_14ALX_01627,CMPL_M_01_14ALX_01627.flac,male,male,genuine,True,True,1
trial_015416,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_08,CMPL_M_08_14ANG_00036,CMPL_M_08_14ANG_00036.flac,male,male,genuine,True,True,1
trial_015417,F_09,CMPL_F_09_06ANG_00100,CMPL_F_09_06ANG_00100.flac,F_17,CMPL_F_17_08CAR_00061,CMPL_F_17_08CAR_00061.flac,female,female,impostor,False,True,0
trial_015418,M_48,CMPL_M_48_05ANG_00003,CMPL_M_48_05ANG_00003.flac,M_06,CMPL_M_06_11ANG_00149,CMPL_M_06_11ANG_00149.flac,male,male,impostor,False,True,0
trial_015419,M_29,CMPL_M_29_12ALX_00011,CMPL_M_29_12ALX_00011.flac,M_13,CMPL_M_13_12MAB_00283,CMPL_M_13_12MAB_00283.flac,male,male,impostor,False,True,0
trial_015420,M_13,CMPL_M_13_12MAB_00080,CMPL_M_13_12MAB_00080.flac,M_13,CMPL_M_13_12MAB_00125,CMPL_M_13_12MAB_00125.flac,male,male,genuine,True,True,1
trial_015421,M_52,CMPL_M_52_13ALX_00005,CMPL_M_52_13ALX_00005.flac,M_04,CMPL_M_04_02ANG_00613,CMPL_M_04_02ANG_00613.flac,male,male,impostor,False,True,0
trial_015422,M_49,CMPL_M_49_07ALX_00007,CMPL_M_49_07ALX_00007.flac,M_07,CMPL_M_07_01ANG_00293,CMPL_M_07_01ANG_00293.flac,male,male,impostor,False,True,0
trial_015423,F_24,CMPL_F_24_03CAR_00034,CMPL_F_24_03CAR_00034.flac,F_07,CMPL_F_07_10MAB_00098,CMPL_F_07_10MAB_00098.flac,female,female,impostor,False,True,0
trial_015424,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_06ALX_00915,CMPL_M_01_06ALX_00915.flac,male,male,genuine,True,True,1
trial_015425,F_32,CMPL_F_32_11ANG_00011,CMPL_F_32_11ANG_00011.flac,F_03,CMPL_F_03_09MAB_00111,CMPL_F_03_09MAB_00111.flac,female,female,impostor,False,True,0
trial_015426,M_28,CMPL_M_28_12ANG_00055,CMPL_M_28_12ANG_00055.flac,M_01,CMPL_M_01_03ANG_00022,CMPL_M_01_03ANG_00022.flac,male,male,impostor,False,True,0
trial_015427,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_05,CMPL_M_05_05ANG_00017,CMPL_M_05_05ANG_00017.flac,male,male,impostor,False,True,0
trial_015428,M_15,CMPL_M_15_08ANG_00211,CMPL_M_15_08ANG_00211.flac,M_34,CMPL_M_34_09ALX_00001,CMPL_M_34_09ALX_00001.flac,male,male,impostor,False,True,0
trial_015429,F_34,CMPL_F_34_12ALX_00013,CMPL_F_34_12ALX_00013.flac,F_01,CMPL_F_01_09ANG_00403,CMPL_F_01_09ANG_00403.flac,female,female,impostor,False,True,0
trial_015430,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_01MAB_00336,CMPL_M_03_01MAB_00336.flac,male,male,genuine,True,True,1
trial_015431,M_30,CMPL_M_30_10ALX_00103,CMPL_M_30_10ALX_00103.flac,M_27,CMPL_M_27_15ALX_00104,CMPL_M_27_15ALX_00104.flac,male,male,impostor,False,True,0
trial_015432,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_04ANG_00812,CMPL_M_01_04ANG_00812.flac,male,male,genuine,True,True,1
trial_015433,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_18,CMPL_M_18_05ALX_00113,CMPL_M_18_05ALX_00113.flac,male,male,genuine,True,True,1
trial_015434,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_13MAB_00881,CMPL_F_01_13MAB_00881.flac,female,female,genuine,True,True,1
trial_015435,M_26,CMPL_M_26_03ALX_00015,CMPL_M_26_03ALX_00015.flac,M_01,CMPL_M_01_04ANG_00754,CMPL_M_01_04ANG_00754.flac,male,male,impostor,False,True,0
trial_015436,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_10,CMPL_M_10_09ANG_00221,CMPL_M_10_09ANG_00221.flac,male,male,impostor,False,True,0
trial_015437,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_04MAB_00874,CMPL_M_01_04MAB_00874.flac,male,male,genuine,True,True,1
trial_015438,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_19,CMPL_M_19_11ALX_00134,CMPL_M_19_11ALX_00134.flac,male,male,genuine,True,True,1
trial_015439,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_01,CMPL_M_01_04ANG_00553,CMPL_M_01_04ANG_00553.flac,male,male,impostor,False,True,0
trial_015440,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00004,CMPL_F_02_02MAB_00004.flac,female,female,genuine,True,True,1
trial_015441,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_08,CMPL_M_08_14ANG_00262,CMPL_M_08_14ANG_00262.flac,male,male,impostor,False,True,0
trial_015442,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_09,CMPL_M_09_02ANG_00045,CMPL_M_09_02ANG_00045.flac,male,male,impostor,False,True,0
trial_015443,F_32,CMPL_F_32_11ANG_00011,CMPL_F_32_11ANG_00011.flac,F_05,CMPL_F_05_01CAR_00078,CMPL_F_05_01CAR_00078.flac,female,female,impostor,False,True,0
trial_015444,M_14,CMPL_M_14_06ANG_00222,CMPL_M_14_06ANG_00222.flac,M_14,CMPL_M_14_06ANG_00088,CMPL_M_14_06ANG_00088.flac,male,male,genuine,True,True,1
trial_015445,M_18,CMPL_M_18_05ALX_00058,CMPL_M_18_05ALX_00058.flac,M_16,CMPL_M_16_03ALX_00090,CMPL_M_16_03ALX_00090.flac,male,male,impostor,False,True,0
trial_015446,M_36,CMPL_M_36_04MAB_00006,CMPL_M_36_04MAB_00006.flac,M_20,CMPL_M_20_08ALX_00031,CMPL_M_20_08ALX_00031.flac,male,male,impostor,False,True,0
trial_015447,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_19,CMPL_M_19_11ALX_00129,CMPL_M_19_11ALX_00129.flac,male,male,genuine,True,True,1
trial_015448,M_47,CMPL_M_47_03ALX_00029,CMPL_M_47_03ALX_00029.flac,M_04,CMPL_M_04_02ANG_00406,CMPL_M_04_02ANG_00406.flac,male,male,impostor,False,True,0
trial_015449,M_39,CMPL_M_39_06MAB_00047,CMPL_M_39_06MAB_00047.flac,M_01,CMPL_M_01_03ANG_00069,CMPL_M_01_03ANG_00069.flac,male,male,impostor,False,True,0
trial_015450,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_22,CMPL_M_22_15ALX_00100,CMPL_M_22_15ALX_00100.flac,male,male,impostor,False,True,0
trial_015451,M_22,CMPL_M_22_15ALX_00121,CMPL_M_22_15ALX_00121.flac,M_28,CMPL_M_28_12ANG_00089,CMPL_M_28_12ANG_00089.flac,male,male,impostor,False,True,0
trial_015452,M_35,CMPL_M_35_15ALX_00068,CMPL_M_35_15ALX_00068.flac,M_10,CMPL_M_10_09ANG_00128,CMPL_M_10_09ANG_00128.flac,male,male,impostor,False,True,0
trial_015453,M_19,CMPL_M_19_11ALX_00110,CMPL_M_19_11ALX_00110.flac,M_21,CMPL_M_21_11MAB_00161,CMPL_M_21_11MAB_00161.flac,male,male,impostor,False,True,0
trial_015454,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00835,CMPL_M_03_08MAB_00835.flac,male,male,genuine,True,True,1
trial_015455,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_13ANG_01419,CMPL_M_01_13ANG_01419.flac,male,male,genuine,True,True,1
trial_015456,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_49,CMPL_M_49_07ALX_00012,CMPL_M_49_07ALX_00012.flac,male,male,impostor,False,True,0
trial_015457,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_30,CMPL_M_30_08ANG_00063,CMPL_M_30_08ANG_00063.flac,male,male,impostor,False,True,0
trial_015458,M_38,CMPL_M_38_05ANG_00009,CMPL_M_38_05ANG_00009.flac,M_23,CMPL_M_23_01ALX_00024,CMPL_M_23_01ALX_00024.flac,male,male,impostor,False,True,0
trial_015459,M_38,CMPL_M_38_05ANG_00009,CMPL_M_38_05ANG_00009.flac,M_45,CMPL_M_45_13MAB_00015,CMPL_M_45_13MAB_00015.flac,male,male,impostor,False,True,0
trial_015460,F_29,CMPL_F_29_06CAR_00012,CMPL_F_29_06CAR_00012.flac,F_12,CMPL_F_12_06CAR_00047,CMPL_F_12_06CAR_00047.flac,female,female,impostor,False,True,0
trial_015461,F_24,CMPL_F_24_03CAR_00034,CMPL_F_24_03CAR_00034.flac,F_14,CMPL_F_14_06MAB_00074,CMPL_F_14_06MAB_00074.flac,female,female,impostor,False,True,0
trial_015462,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00806,CMPL_M_03_08MAB_00806.flac,male,male,genuine,True,True,1
trial_015463,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_46,CMPL_M_46_04MAB_00012,CMPL_M_46_04MAB_00012.flac,male,male,genuine,True,True,1
trial_015464,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_13ANG_00900,CMPL_M_02_13ANG_00900.flac,male,male,genuine,True,True,1
trial_015465,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_03,CMPL_M_03_08MAB_00770,CMPL_M_03_08MAB_00770.flac,male,male,impostor,False,True,0
trial_015466,M_13,CMPL_M_13_12MAB_00080,CMPL_M_13_12MAB_00080.flac,M_13,CMPL_M_13_12MAB_00211,CMPL_M_13_12MAB_00211.flac,male,male,genuine,True,True,1
trial_015467,M_07,CMPL_M_07_01MAB_00315,CMPL_M_07_01MAB_00315.flac,M_07,CMPL_M_07_07MAB_00453,CMPL_M_07_07MAB_00453.flac,male,male,genuine,True,True,1
trial_015468,M_44,CMPL_M_44_14MAB_00035,CMPL_M_44_14MAB_00035.flac,M_20,CMPL_M_20_08ALX_00137,CMPL_M_20_08ALX_00137.flac,male,male,impostor,False,True,0
trial_015469,M_26,CMPL_M_26_03ALX_00015,CMPL_M_26_03ALX_00015.flac,M_26,CMPL_M_26_03ALX_00003,CMPL_M_26_03ALX_00003.flac,male,male,genuine,True,True,1
trial_015470,M_22,CMPL_M_22_15ALX_00121,CMPL_M_22_15ALX_00121.flac,M_22,CMPL_M_22_05MAB_00060,CMPL_M_22_05MAB_00060.flac,male,male,genuine,True,True,1
trial_015471,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_02,CMPL_F_02_02MAB_00131,CMPL_F_02_02MAB_00131.flac,female,female,genuine,True,True,1
trial_015472,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_34,CMPL_M_34_09ALX_00017,CMPL_M_34_09ALX_00017.flac,male,male,impostor,False,True,0
trial_015473,M_21,CMPL_M_21_11MAB_00178,CMPL_M_21_11MAB_00178.flac,M_21,CMPL_M_21_11MAB_00151,CMPL_M_21_11MAB_00151.flac,male,male,genuine,True,True,1
trial_015474,F_09,CMPL_F_09_06ANG_00100,CMPL_F_09_06ANG_00100.flac,F_02,CMPL_F_02_02MAB_00387,CMPL_F_02_02MAB_00387.flac,female,female,impostor,False,True,0
trial_015475,M_51,CMPL_M_51_14ALX_00006,CMPL_M_51_14ALX_00006.flac,M_01,CMPL_M_01_14ALX_01598,CMPL_M_01_14ALX_01598.flac,male,male,impostor,False,True,0
trial_015476,M_20,CMPL_M_20_08ALX_00016,CMPL_M_20_08ALX_00016.flac,M_20,CMPL_M_20_08ALX_00007,CMPL_M_20_08ALX_00007.flac,male,male,genuine,True,True,1
trial_015477,M_25,CMPL_M_25_06ANG_00125,CMPL_M_25_06ANG_00125.flac,M_01,CMPL_M_01_13ANG_01252,CMPL_M_01_13ANG_01252.flac,male,male,impostor,False,True,0
trial_015478,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_06MAB_00179,CMPL_F_01_06MAB_00179.flac,female,female,genuine,True,True,1
trial_015479,M_04,CMPL_M_04_02ANG_00433,CMPL_M_04_02ANG_00433.flac,M_04,CMPL_M_04_02ALX_00142,CMPL_M_04_02ALX_00142.flac,male,male,genuine,True,True,1
trial_015480,M_16,CMPL_M_16_03ALX_00105,CMPL_M_16_03ALX_00105.flac,M_06,CMPL_M_06_11ANG_00301,CMPL_M_06_11ANG_00301.flac,male,male,impostor,False,True,0
trial_015481,F_09,CMPL_F_09_06ANG_00100,CMPL_F_09_06ANG_00100.flac,F_09,CMPL_F_09_06ANG_00113,CMPL_F_09_06ANG_00113.flac,female,female,genuine,True,True,1
trial_015482,M_43,CMPL_M_43_14MAB_00025,CMPL_M_43_14MAB_00025.flac,M_20,CMPL_M_20_08ALX_00027,CMPL_M_20_08ALX_00027.flac,male,male,impostor,False,True,0
trial_015483,F_20,CMPL_F_20_05CAR_00066,CMPL_F_20_05CAR_00066.flac,F_01,CMPL_F_01_13ALX_00788,CMPL_F_01_13ALX_00788.flac,female,female,impostor,False,True,0
trial_015484,F_24,CMPL_F_24_03CAR_00034,CMPL_F_24_03CAR_00034.flac,F_08,CMPL_F_08_10MAB_00077,CMPL_F_08_10MAB_00077.flac,female,female,impostor,False,True,0
trial_015485,M_22,CMPL_M_22_15ALX_00121,CMPL_M_22_15ALX_00121.flac,M_22,CMPL_M_22_15ALX_00097,CMPL_M_22_15ALX_00097.flac,male,male,genuine,True,True,1
trial_015486,M_39,CMPL_M_39_06MAB_00047,CMPL_M_39_06MAB_00047.flac,M_01,CMPL_M_01_03ANG_00135,CMPL_M_01_03ANG_00135.flac,male,male,impostor,False,True,0
trial_015487,F_02,CMPL_F_02_02MAB_00241,CMPL_F_02_02MAB_00241.flac,F_05,CMPL_F_05_01CAR_00122,CMPL_F_05_01CAR_00122.flac,female,female,impostor,False,True,0
trial_015488,F_08,CMPL_F_08_10MAB_00093,CMPL_F_08_10MAB_00093.flac,F_12,CMPL_F_12_06CAR_00040,CMPL_F_12_06CAR_00040.flac,female,female,impostor,False,True,0
trial_015489,M_45,CMPL_M_45_13MAB_00024,CMPL_M_45_13MAB_00024.flac,M_10,CMPL_M_10_09ANG_00398,CMPL_M_10_09ANG_00398.flac,male,male,impostor,False,True,0
trial_015490,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_04ANG_00369,CMPL_M_02_04ANG_00369.flac,male,male,genuine,True,True,1
trial_015491,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_05,CMPL_M_05_05ANG_00498,CMPL_M_05_05ANG_00498.flac,male,male,impostor,False,True,0
trial_015492,M_42,CMPL_M_42_06ALX_00060,CMPL_M_42_06ALX_00060.flac,M_14,CMPL_M_14_06ANG_00010,CMPL_M_14_06ANG_00010.flac,male,male,impostor,False,True,0
trial_015493,M_30,CMPL_M_30_10ALX_00103,CMPL_M_30_10ALX_00103.flac,M_10,CMPL_M_10_09ANG_00043,CMPL_M_10_09ANG_00043.flac,male,male,impostor,False,True,0
trial_015494,M_46,CMPL_M_46_04MAB_00011,CMPL_M_46_04MAB_00011.flac,M_46,CMPL_M_46_04MAB_00032,CMPL_M_46_04MAB_00032.flac,male,male,genuine,True,True,1
trial_015495,M_24,CMPL_M_24_07ANG_00018,CMPL_M_24_07ANG_00018.flac,M_24,CMPL_M_24_10MAB_00133,CMPL_M_24_10MAB_00133.flac,male,male,genuine,True,True,1
trial_015496,F_04,CMPL_F_04_12ANG_00215,CMPL_F_04_12ANG_00215.flac,F_07,CMPL_F_07_10MAB_00119,CMPL_F_07_10MAB_00119.flac,female,female,impostor,False,True,0
trial_015497,F_06,CMPL_F_06_13MAB_00049,CMPL_F_06_13MAB_00049.flac,F_06,CMPL_F_06_13MAB_00127,CMPL_F_06_13MAB_00127.flac,female,female,genuine,True,True,1
trial_015498,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_01ANG_00015,CMPL_M_03_01ANG_00015.flac,male,male,genuine,True,True,1
trial_015499,F_33,CMPL_F_33_06ANG_00018,CMPL_F_33_06ANG_00018.flac,F_05,CMPL_F_05_01CAR_00045,CMPL_F_05_01CAR_00045.flac,female,female,impostor,False,True,0
trial_015500,F_22,CMPL_F_22_06ALX_00053,CMPL_F_22_06ALX_00053.flac,F_03,CMPL_F_03_09MAB_00273,CMPL_F_03_09MAB_00273.flac,female,female,impostor,False,True,0
trial_015501,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_13ANG_01418,CMPL_M_01_13ANG_01418.flac,male,male,genuine,True,True,1
trial_015502,M_51,CMPL_M_51_14ALX_00006,CMPL_M_51_14ALX_00006.flac,M_02,CMPL_M_02_04ANG_00275,CMPL_M_02_04ANG_00275.flac,male,male,impostor,False,True,0
trial_015503,M_32,CMPL_M_32_03MAB_00021,CMPL_M_32_03MAB_00021.flac,M_32,CMPL_M_32_03MAB_00015,CMPL_M_32_03MAB_00015.flac,male,male,genuine,True,True,1
trial_015504,F_01,CMPL_F_01_12MAB_00651,CMPL_F_01_12MAB_00651.flac,F_01,CMPL_F_01_13MAB_00793,CMPL_F_01_13MAB_00793.flac,female,female,genuine,True,True,1
trial_015505,M_01,CMPL_M_01_13ANG_01532,CMPL_M_01_13ANG_01532.flac,M_01,CMPL_M_01_14ALX_01713,CMPL_M_01_14ALX_01713.flac,male,male,genuine,True,True,1
trial_015506,M_30,CMPL_M_30_10ALX_00103,CMPL_M_30_10ALX_00103.flac,M_12,CMPL_M_12_08ANG_00224,CMPL_M_12_08ANG_00224.flac,male,male,impostor,False,True,0
trial_015507,M_37,CMPL_M_37_14MAB_00049,CMPL_M_37_14MAB_00049.flac,M_37,CMPL_M_37_14MAB_00035,CMPL_M_37_14MAB_00035.flac,male,male,genuine,True,True,1
trial_015508,M_08,CMPL_M_08_14ANG_00112,CMPL_M_08_14ANG_00112.flac,M_08,CMPL_M_08_14ANG_00072,CMPL_M_08_14ANG_00072.flac,male,male,genuine,True,True,1
trial_015509,F_25,CMPL_F_25_03ANG_00011,CMPL_F_25_03ANG_00011.flac,F_01,CMPL_F_01_05MAB_00110,CMPL_F_01_05MAB_00110.flac,female,female,impostor,False,True,0
trial_015510,M_50,CMPL_M_50_14MAB_00026,CMPL_M_50_14MAB_00026.flac,M_20,CMPL_M_20_08ALX_00040,CMPL_M_20_08ALX_00040.flac,male,male,impostor,False,True,0
trial_015511,F_27,CMPL_F_27_03ANG_00024,CMPL_F_27_03ANG_00024.flac,F_13,CMPL_F_13_11ANG_00017,CMPL_F_13_11ANG_00017.flac,female,female,impostor,False,True,0
trial_015512,M_02,CMPL_M_02_03ANG_00022,CMPL_M_02_03ANG_00022.flac,M_02,CMPL_M_02_13ANG_00795,CMPL_M_02_13ANG_00795.flac,male,male,genuine,True,True,1
trial_015513,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_09MAB_00425,CMPL_M_09_09MAB_00425.flac,male,male,genuine,True,True,1
trial_015514,M_09,CMPL_M_09_09ALX_00358,CMPL_M_09_09ALX_00358.flac,M_09,CMPL_M_09_02ANG_00200,CMPL_M_09_02ANG_00200.flac,male,male,genuine,True,True,1
trial_015515,M_45,CMPL_M_45_13MAB_00024,CMPL_M_45_13MAB_00024.flac,M_45,CMPL_M_45_13MAB_00008,CMPL_M_45_13MAB_00008.flac,male,male,genuine,True,True,1
trial_015516,M_03,CMPL_M_03_08MAB_00709,CMPL_M_03_08MAB_00709.flac,M_03,CMPL_M_03_08MAB_00728,CMPL_M_03_08MAB_00728.flac,male,male,genuine,True,True,1
trial_015517,M_05,CMPL_M_05_05ANG_00380,CMPL_M_05_05ANG_00380.flac,M_05,CMPL_M_05_05ANG_00236,CMPL_M_05_05ANG_00236.flac,male,male,genuine,True,True,1
trial_015518,M_39,CMPL_M_39_06MAB_00047,CMPL_M_39_06MAB_00047.flac,M_19,CMPL_M_19_11ALX_00099,CMPL_M_19_11ALX_00099.flac,male,male,impostor,False,True,0
trial_015519,M_39,CMPL_M_39_06MAB_00047,CMPL_M_39_06MAB_00047.flac,M_09,CMPL_M_09_02ANG_00117,CMPL_M_09_02ANG_00117.flac,male,male,impostor,False,True,0
